rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
546,-22,"Jeder für sich und Gott gegen alle",1974,http://www.icheckmovies.com/movies/jeder+fur+sich+und+gott+gegen+alle/,3349,392,30,11,437,"The Enigma of Kaspar Hauser",http://www.imdb.com/title/tt0071691/,"2017-03-06 05:44:00",no,no,no,no
547,-19,"La caduta degli dei",1969,http://www.icheckmovies.com/movies/la+caduta+degli+dei/,1127,86,18,7,294,"The Damned",http://www.imdb.com/title/tt0064118/,"2025-01-21 01:23:19",no,no,no,no
548,-12,"Aleksandr Nevskiy",1938,http://www.icheckmovies.com/movies/aleksandr+nevskiy/,2555,139,24,10,395,"Alexander Nevsky",http://www.imdb.com/title/tt0029850/,"2017-07-06 17:07:33",no,no,no,no
549,-11,"Bad ma ra khahad bord",1999,http://www.icheckmovies.com/movies/bad+ma+ra+khahad+bord/,1544,182,8,9,336,"The Wind Will Carry Us",http://www.imdb.com/title/tt0209463/,no,no,no,no,no
550,6,"Strangers on a Train",1951,http://www.icheckmovies.com/movies/strangers+on+a+train/,20270,1721,52,18,933,,http://www.imdb.com/title/tt0044079/,"2012-03-14 22:10:04",yes,no,no,no
551,-1,"La haine",1995,http://www.icheckmovies.com/movies/la+haine/,15764,1937,68,16,762,"La Haine",http://www.imdb.com/title/tt0113247/,"2012-03-14 22:10:26",yes,no,no,no
552,-6,"Nostalgia de la luz",2010,http://www.icheckmovies.com/movies/nostalgia+de+la+luz/,1690,173,18,7,294,"Nostalgia for the Light",http://www.imdb.com/title/tt1556190/,"2012-03-14 22:10:05",no,no,no,no
553,-16,Yeelen,1987,http://www.icheckmovies.com/movies/yeelen/,1118,62,12,10,355,,http://www.imdb.com/title/tt0094349/,"2012-03-14 22:10:06",no,no,no,no
554,-15,Blue,1993,http://www.icheckmovies.com/movies/blue-1993-1/,953,74,26,5,223,,http://www.imdb.com/title/tt0106438/,no,no,no,no,no
555,46,Tootsie,1982,http://www.icheckmovies.com/movies/tootsie/,19943,838,117,17,616,,http://www.imdb.com/title/tt0084805/,"2012-06-16 16:51:51",no,no,no,no
556,22,"The Master",2012,http://www.icheckmovies.com/movies/the+master-2012/,14706,1185,211,7,709,,http://www.imdb.com/title/tt1560747/,"2013-03-06 15:52:05",yes,no,no,no
557,-23,Aparajito,1956,http://www.icheckmovies.com/movies/aparajito/,2718,327,20,15,514,"The Unvanquished",http://www.imdb.com/title/tt0048956/,"2019-01-06 12:18:54",yes,no,no,no
558,-7,"The Lady from Shanghai",1947,http://www.icheckmovies.com/movies/the+lady+from+shanghai/,6013,492,29,10,574,,http://www.imdb.com/title/tt0040525/,no,no,no,no,no
559,-7,"Picnic at Hanging Rock",1975,http://www.icheckmovies.com/movies/picnic+at+hanging+rock/,7262,734,74,15,690,,http://www.imdb.com/title/tt0073540/,"2012-10-11 03:13:19",yes,no,no,no
560,-18,Rosetta,1999,http://www.icheckmovies.com/movies/rosetta/,2535,272,30,9,412,,http://www.imdb.com/title/tt0200071/,no,no,no,yes,no
561,42,"Terminator 2: Judgment Day",1991,http://www.icheckmovies.com/movies/terminator+2+judgment+day/,94263,6817,329,27,1384,,http://www.imdb.com/title/tt0103064/,"2012-03-14 22:10:27",yes,no,no,no
562,-18,"The Terminator",1984,http://www.icheckmovies.com/movies/the+terminator/,94619,4437,309,26,1296,,http://www.imdb.com/title/tt0088247/,"2012-03-14 22:10:27",no,no,no,no
563,-4,"Russkiy kovcheg",2002,http://www.icheckmovies.com/movies/russkiy+kovcheg/,4310,407,72,9,465,"Russian Ark",http://www.imdb.com/title/tt0318034/,"2012-03-14 22:10:20",yes,no,no,no
564,-23,Ninotchka,1939,http://www.icheckmovies.com/movies/ninotchka/,4704,444,40,20,572,,http://www.imdb.com/title/tt0031725/,"2013-12-25 04:54:16",no,no,no,no
565,-8,"Young Mr. Lincoln",1939,http://www.icheckmovies.com/movies/young+mr.+lincoln/,2079,124,15,8,340,,http://www.imdb.com/title/tt0032155/,no,no,no,no,no
566,1,"As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty",2000,http://www.icheckmovies.com/movies/as+i+was+moving+ahead+occasionally+i+saw+brief+glimpses+of+beauty/,512,96,18,6,282,,http://www.imdb.com/title/tt0262240/,no,no,no,yes,no
567,-27,"Point Blank",1967,http://www.icheckmovies.com/movies/point+blank/,4674,361,38,16,515,,http://www.imdb.com/title/tt0062138/,no,no,no,no,no
568,18,"Forrest Gump",1994,http://www.icheckmovies.com/movies/forrest+gump/,144493,12903,868,25,1387,,http://www.imdb.com/title/tt0109830/,"2012-03-14 22:10:26",no,no,no,no
569,25,"Le fabuleux destin d'Amélie Poulain",2001,http://www.icheckmovies.com/movies/le+fabuleux+destin+damelie+poulain/,79229,10948,670,27,1346,Amélie,http://www.imdb.com/title/tt0211915/,"2012-03-14 22:10:27",yes,no,no,no
570,21,"Bigger Than Life",1956,http://www.icheckmovies.com/movies/bigger+than+life/,2466,237,13,11,414,,http://www.imdb.com/title/tt0049010/,no,no,no,yes,no
571,-23,"Man of Aran",1934,http://www.icheckmovies.com/movies/man+of+aran/,841,37,7,5,242,,http://www.imdb.com/title/tt0025456/,no,no,no,no,no
572,-9,"I Walked with a Zombie",1943,http://www.icheckmovies.com/movies/i+walked+with+a+zombie/,3388,224,22,11,484,,http://www.imdb.com/title/tt0036027/,"2012-03-14 22:10:05",no,no,no,no
573,27,"Wo hu cang long",2000,http://www.icheckmovies.com/movies/wo+hu+cang+long/,36997,2214,243,28,1028,"Crouching Tiger, Hidden Dragon",http://www.imdb.com/title/tt0190332/,"2012-03-14 22:10:27",no,no,no,no
574,-6,"Las Hurdes",1933,http://www.icheckmovies.com/movies/las+hurdes/,2430,116,25,12,302,"Land Without Bread",http://www.imdb.com/title/tt0023037/,"2018-01-18 03:13:46",no,no,no,no
575,-22,"Je tu il elle",1974,http://www.icheckmovies.com/movies/je+tu+il+elle/,765,40,23,5,220,"I, You, He, She",http://www.imdb.com/title/tt0071690/,no,no,no,no,no
576,-14,WALL·E,2008,http://www.icheckmovies.com/movies/walle/,122694,10385,597,27,1308,,http://www.imdb.com/title/tt0910970/,"2012-03-14 22:10:26",no,no,no,no
577,-1,"Der blaue Engel",1930,http://www.icheckmovies.com/movies/der+blaue+engel/,4437,383,25,16,600,"The Blue Angel",http://www.imdb.com/title/tt0020697/,"2012-03-14 22:10:04",no,no,no,no
578,-9,"Brokeback Mountain",2005,http://www.icheckmovies.com/movies/brokeback+mountain/,45757,2825,425,21,964,,http://www.imdb.com/title/tt0388795/,"2012-03-14 22:10:05",no,no,no,no
579,2,Laura,1944,http://www.icheckmovies.com/movies/laura/,8267,789,39,21,815,,http://www.imdb.com/title/tt0037008/,"2012-03-14 22:10:06",no,no,no,no
580,2,"Cat People",1942,http://www.icheckmovies.com/movies/cat+people/,6337,408,37,15,693,,http://www.imdb.com/title/tt0034587/,"2012-03-14 22:10:09",no,no,no,no
581,12,Halloween,1978,http://www.icheckmovies.com/movies/halloween/,38661,1930,203,18,1063,,http://www.imdb.com/title/tt0077651/,"2012-03-14 22:10:04",no,no,no,no
582,-18,"Dead Man",1995,http://www.icheckmovies.com/movies/dead+man/,12245,1318,121,12,663,,http://www.imdb.com/title/tt0112817/,"2012-03-14 22:10:26",yes,no,no,no
583,-18,Kagemusha,1980,http://www.icheckmovies.com/movies/kagemusha/,4627,444,21,10,488,"Kagemusha: The Shadow Warrior",http://www.imdb.com/title/tt0080979/,"2012-03-14 22:10:25",yes,no,no,no
584,-14,"Fellini - Satyricon",1969,http://www.icheckmovies.com/movies/fellini+-+satyricon/,3222,172,94,10,387,"Fellini Satyricon",http://www.imdb.com/title/tt0064940/,"2012-03-14 22:10:05",no,no,no,no
585,-8,"Das Testament des Dr. Mabuse",1933,http://www.icheckmovies.com/movies/das+testament+des+dr.+mabuse/,3076,325,19,13,493,"The Testament of Dr. Mabuse",http://www.imdb.com/title/tt0023563/,no,no,no,yes,no
586,-3,"Shadow of a Doubt",1943,http://www.icheckmovies.com/movies/shadow+of+a+doubt/,10507,896,39,15,765,,http://www.imdb.com/title/tt0036342/,"2012-05-17 16:11:39",no,no,no,no
587,28,Deliverance,1972,http://www.icheckmovies.com/movies/deliverance/,16488,885,97,15,742,,http://www.imdb.com/title/tt0068473/,"2012-06-28 00:41:09",no,no,no,no
588,-3,"Cet obscur objet du désir",1977,http://www.icheckmovies.com/movies/cet+obscur+objet+du+desir/,3493,383,23,9,475,"That Obscure Object of Desire",http://www.imdb.com/title/tt0075824/,"2017-10-02 06:36:06",no,no,no,no
589,17,Zodiac,2007,http://www.icheckmovies.com/movies/zodiac/,46536,3111,349,13,863,,http://www.imdb.com/title/tt0443706/,"2012-03-14 22:10:04",no,no,no,no
590,58,Rocky,1976,http://www.icheckmovies.com/movies/rocky/,72863,3165,358,21,994,,http://www.imdb.com/title/tt0075148/,"2012-03-14 22:10:21",no,no,no,no
591,5,"The Lord of the Rings: The Fellowship of the Ring",2001,http://www.icheckmovies.com/movies/the+lord+of+the+rings+the+fellowship+of+the+ring/,138674,13210,770,31,1907,,http://www.imdb.com/title/tt0120737/,"2012-03-14 22:10:26",no,no,no,no
592,-21,"The Wedding March",1928,http://www.icheckmovies.com/movies/the+wedding+march/,603,27,7,6,238,,http://www.imdb.com/title/tt0019558/,no,no,no,no,no
593,94,"When Harry Met Sally...",1989,http://www.icheckmovies.com/movies/when+harry+met+sally.../,34585,2151,160,16,677,,http://www.imdb.com/title/tt0098635/,"2016-12-29 02:06:03",no,no,no,no
594,-20,"Huang tu di",1984,http://www.icheckmovies.com/movies/huang+tu+di/,733,53,7,9,242,"Yellow Earth",http://www.imdb.com/title/tt0087433/,no,no,no,no,no
595,-20,Sambizanga,1972,http://www.icheckmovies.com/movies/sambizanga/,352,12,2,4,186,,http://www.imdb.com/title/tt0069214/,no,no,no,no,no
596,16,"Full Metal Jacket",1987,http://www.icheckmovies.com/movies/full+metal+jacket/,70179,6216,206,18,1191,,http://www.imdb.com/title/tt0093058/,"2012-03-14 22:10:26",no,no,no,no
597,-18,"Lásky jedné plavovlásky",1965,http://www.icheckmovies.com/movies/lasky+jedne+plavovlasky/,1903,178,21,12,355,"The Loves of a Blonde",http://www.imdb.com/title/tt0059415/,"2017-06-25 06:17:57",no,no,no,no
598,0,Repulsion,1965,http://www.icheckmovies.com/movies/repulsion/,9480,1055,98,16,824,,http://www.imdb.com/title/tt0059646/,"2012-03-14 22:10:23",yes,no,no,no
599,-19,"Easy Rider",1969,http://www.icheckmovies.com/movies/easy+rider/,19197,1131,210,17,761,,http://www.imdb.com/title/tt0064276/,"2012-03-14 22:10:25",yes,no,no,no
600,9,Hatari!,1962,http://www.icheckmovies.com/movies/hatariexclamation/,1195,57,13,3,199,,http://www.imdb.com/title/tt0056059/,no,no,no,no,no
601,-9,"The Servant",1963,http://www.icheckmovies.com/movies/the+servant/,2611,318,20,17,507,,http://www.imdb.com/title/tt0057490/,no,no,no,yes,no
602,68,Amour,2012,http://www.icheckmovies.com/movies/amour-2012/,10147,1027,87,15,781,,http://www.imdb.com/title/tt1602620/,"2013-08-30 06:57:47",no,no,no,no
603,-19,Tystnaden,1963,http://www.icheckmovies.com/movies/tystnaden/,3373,356,24,10,484,"The Silence",http://www.imdb.com/title/tt0057611/,"2012-03-14 22:10:13",no,no,no,no
604,-15,Plácido,1961,http://www.icheckmovies.com/movies/placido/,558,34,7,5,237,Placido,http://www.imdb.com/title/tt0055310/,"2012-03-14 22:10:15",no,no,no,no
605,20,"The Asphalt Jungle",1950,http://www.icheckmovies.com/movies/the+asphalt+jungle/,5546,408,29,15,617,,http://www.imdb.com/title/tt0042208/,"2018-11-05 04:43:47",no,no,no,no
606,30,Rebecca,1940,http://www.icheckmovies.com/movies/rebecca/,17264,1736,73,23,973,,http://www.imdb.com/title/tt0032976/,"2012-03-14 22:10:06",yes,no,no,no
607,-20,"Barton Fink",1991,http://www.icheckmovies.com/movies/barton+fink/,15913,1643,93,8,665,,http://www.imdb.com/title/tt0101410/,"2012-03-14 22:10:19",yes,no,no,no
608,-20,D'Est,1993,http://www.icheckmovies.com/movies/dest/,477,34,13,5,235,"From the East",http://www.imdb.com/title/tt0106642/,no,no,no,yes,no
609,4,Roma,1972,http://www.icheckmovies.com/movies/roma/,1841,131,16,8,255,,http://www.imdb.com/title/tt0069191/,"2012-06-30 01:43:41",no,no,no,no
610,-5,"Grey Gardens",1975,http://www.icheckmovies.com/movies/grey+gardens/,3967,322,32,10,338,,http://www.imdb.com/title/tt0073076/,"2012-03-14 22:10:06",yes,no,no,no
611,0,"Seven Chances",1925,http://www.icheckmovies.com/movies/seven+chances/,3191,280,21,12,383,,http://www.imdb.com/title/tt0016332/,"2012-03-14 22:10:06",no,no,no,no
612,-22,"Bande à part",1964,http://www.icheckmovies.com/movies/bande+a+part/,5662,648,48,13,496,"Band of Outsiders",http://www.imdb.com/title/tt0057869/,"2012-03-14 22:10:18",yes,no,no,no
613,9,Shadows,1958,http://www.icheckmovies.com/movies/shadows/,3378,219,35,12,420,,http://www.imdb.com/title/tt0053270/,no,no,no,yes,no
614,10,"Edvard Munch",1974,http://www.icheckmovies.com/movies/edvard+munch/,944,144,9,9,362,,http://www.imdb.com/title/tt0074462/,no,no,no,yes,no
615,-8,"Juventude Em Marcha",2006,http://www.icheckmovies.com/movies/juventude+em+marcha/,735,47,24,8,273,"Colossal Youth",http://www.imdb.com/title/tt0460480/,no,no,no,yes,no
616,-21,"La prise de pouvoir par Louis XIV",1966,http://www.icheckmovies.com/movies/la+prise+de+pouvoir+par+louis+xiv/,668,40,6,6,196,"The Taking of Power by Louis XIV",http://www.imdb.com/title/tt0060860/,no,no,no,no,no
617,-15,"Symbiopsychotaxiplasm: Take One",1968,http://www.icheckmovies.com/movies/symbiopsychotaxiplasm+take+one/,830,53,12,7,170,,http://www.imdb.com/title/tt0296881/,no,no,no,no,no
618,53,"La pianiste",2001,http://www.icheckmovies.com/movies/la+pianiste/,6918,705,78,7,511,"The Piano Teacher",http://www.imdb.com/title/tt0254686/,"2015-04-06 01:02:08",yes,no,no,no
619,28,Frankenstein,1931,http://www.icheckmovies.com/movies/frankenstein/,20237,842,80,19,957,,http://www.imdb.com/title/tt0021884/,"2012-03-14 22:10:06",no,no,no,no
620,-10,"West Indies",1979,http://www.icheckmovies.com/movies/west+indies/,149,10,3,2,88,,http://www.imdb.com/title/tt0080125/,no,no,no,no,no
621,-22,"Skazka skazok",1979,http://www.icheckmovies.com/movies/skazka+skazok/,1721,169,15,6,239,"The Tale of Tales",http://www.imdb.com/title/tt0079986/,"2012-03-14 22:10:10",yes,no,no,no
622,-2,Providence,1977,http://www.icheckmovies.com/movies/providence/,788,71,12,5,308,,http://www.imdb.com/title/tt0076574/,no,no,no,yes,no
623,-19,"Gentlemen Prefer Blondes",1953,http://www.icheckmovies.com/movies/gentlemen+prefer+blondes/,9413,490,48,11,505,,http://www.imdb.com/title/tt0045810/,"2017-05-02 06:39:32",no,no,no,no
624,-7,"The Devils",1971,http://www.icheckmovies.com/movies/the+devils/,2902,368,36,11,478,,http://www.imdb.com/title/tt0066993/,"2024-04-06 21:52:34",no,no,no,no
625,-11,"Synecdoche, New York",2008,http://www.icheckmovies.com/movies/synecdoche+new+york/,14349,1789,294,9,691,,http://www.imdb.com/title/tt0383028/,"2012-06-22 02:54:28",yes,no,no,no
626,-3,"The Wicker Man",1973,http://www.icheckmovies.com/movies/the+wicker+man/,14968,1156,158,13,775,,http://www.imdb.com/title/tt0070917/,"2012-03-14 22:10:05",no,no,no,no
627,-1,"3 Women",1977,http://www.icheckmovies.com/movies/3+women/,3100,421,18,8,425,,http://www.imdb.com/title/tt0075612/,no,no,no,no,no
628,-20,"The Long Day Closes",1992,http://www.icheckmovies.com/movies/the+long+day+closes/,1148,113,25,9,293,,http://www.imdb.com/title/tt0104753/,no,no,no,yes,no
629,130,"Raising Arizona",1987,http://www.icheckmovies.com/movies/raising+arizona/,23044,1429,174,9,594,,http://www.imdb.com/title/tt0093822/,"2012-03-14 22:10:05",no,no,no,no
630,-14,"Down by Law",1986,http://www.icheckmovies.com/movies/down+by+law/,7105,840,42,9,509,,http://www.imdb.com/title/tt0090967/,"2012-03-14 22:10:18",yes,no,no,no
631,3,"Dont Look Back",1967,http://www.icheckmovies.com/movies/dont+look+back/,2439,201,13,10,302,"Bob Dylan: Dont Look Back",http://www.imdb.com/title/tt0061589/,"2015-07-11 02:39:02",yes,no,no,no
632,-2,"The Ladies Man",1961,http://www.icheckmovies.com/movies/the+ladies+man/,1343,52,37,5,202,,http://www.imdb.com/title/tt0055069/,no,no,no,no,no
633,8,"The Royal Tenenbaums",2001,http://www.icheckmovies.com/movies/the+royal+tenenbaums/,42060,4590,411,8,877,,http://www.imdb.com/title/tt0265666/,"2012-03-14 22:10:25",yes,no,no,no
634,-15,Szegénylegények,1966,http://www.icheckmovies.com/movies/szegenylegenyek/,837,96,8,8,327,"The Round-Up",http://www.imdb.com/title/tt0059776/,no,no,no,no,no
635,-17,"Moy drug Ivan Lapshin",1985,http://www.icheckmovies.com/movies/moy+drug+ivan+lapshin/,622,48,12,3,179,"My Friend Ivan Lapshin",http://www.imdb.com/title/tt0084345/,no,no,no,no,no
636,23,"I vitelloni",1953,http://www.icheckmovies.com/movies/i+vitelloni/,2859,272,12,9,417,"I Vitelloni",http://www.imdb.com/title/tt0046521/,"2017-02-11 03:17:34",yes,no,no,no
637,-8,"Le cercle rouge",1970,http://www.icheckmovies.com/movies/le+cercle+rouge/,4059,502,25,12,541,"The Red Circle",http://www.imdb.com/title/tt0065531/,"2012-08-11 01:28:18",no,no,no,no
638,-17,"Les amants du Pont-Neuf",1991,http://www.icheckmovies.com/movies/les+amants+du+pont-neuf/,2354,268,25,11,392,"The Lovers on the Bridge",http://www.imdb.com/title/tt0101318/,no,no,no,yes,no
639,53,"Mr. Smith Goes to Washington",1939,http://www.icheckmovies.com/movies/mr.+smith+goes+to+washington/,18219,1512,88,17,855,,http://www.imdb.com/title/tt0031679/,"2012-05-06 19:32:41",no,no,no,no
640,36,"Fat City",1972,http://www.icheckmovies.com/movies/fat+city/,1953,141,16,9,373,,http://www.imdb.com/title/tt0068575/,no,no,no,no,no
641,1,Titanic,1997,http://www.icheckmovies.com/movies/titanic/,117669,4990,1624,27,1183,,http://www.imdb.com/title/tt0120338/,"2012-03-14 22:10:23",no,yes,no,no
642,-15,"Boudu sauvé des eaux",1932,http://www.icheckmovies.com/movies/boudu+sauve+des+eaux/,2019,134,25,9,369,"Boudu Saved from Drowning",http://www.imdb.com/title/tt0022718/,no,no,no,yes,no
643,14,Walkabout,1971,http://www.icheckmovies.com/movies/walkabout/,5389,520,42,13,581,,http://www.imdb.com/title/tt0067959/,"2013-05-04 01:30:53",yes,no,no,no
644,-5,Seppuku,1962,http://www.icheckmovies.com/movies/seppuku/,6134,1453,30,16,724,Harakiri,http://www.imdb.com/title/tt0056058/,"2012-03-14 22:10:05",yes,no,no,no
645,-17,"Scorpio Rising",1963,http://www.icheckmovies.com/movies/scorpio+rising/,2653,162,64,9,349,,http://www.imdb.com/title/tt0058555/,no,no,no,no,no
646,-15,"Pink Flamingos",1972,http://www.icheckmovies.com/movies/pink+flamingos/,5156,332,198,13,494,,http://www.imdb.com/title/tt0069089/,"2017-05-02 06:38:50",no,no,no,no
647,-10,Vargtimmen,1968,http://www.icheckmovies.com/movies/vargtimmen/,4002,383,39,7,491,"Hour of the Wolf",http://www.imdb.com/title/tt0063759/,"2012-03-14 22:10:23",yes,no,no,no
648,-5,"The Dark Knight",2008,http://www.icheckmovies.com/movies/the+dark+knight/,144856,17520,801,28,1830,,http://www.imdb.com/title/tt0468569/,"2012-03-14 22:10:26",yes,no,no,no
649,28,"Ace in the Hole",1951,http://www.icheckmovies.com/movies/ace+in+the+hole/,6778,932,29,21,697,,http://www.imdb.com/title/tt0043338/,"2012-07-04 03:07:44",yes,no,no,no
650,-5,Hana-bi,1997,http://www.icheckmovies.com/movies/hana-bi/,3888,470,38,11,480,Fireworks,http://www.imdb.com/title/tt0119250/,no,no,no,yes,no
651,17,"Un prophète",2009,http://www.icheckmovies.com/movies/un+prophete/,8576,986,54,10,559,"A Prophet",http://www.imdb.com/title/tt1235166/,"2012-03-14 22:10:06",yes,no,no,no
652,3,Nazarín,1959,http://www.icheckmovies.com/movies/nazarin/,1072,110,5,7,284,,http://www.imdb.com/title/tt0051983/,"2017-02-10 16:13:14",yes,no,no,no
653,-20,"Alphaville: Une étrange aventure de Lemmy Caution",1965,http://www.icheckmovies.com/movies/alphaville+une+etrange+aventure+de+lemmy+caution/,6119,428,141,13,560,Alphaville,http://www.imdb.com/title/tt0058898/,"2012-03-14 22:10:18",no,no,no,no
654,-22,"Portrait of Jason",1967,http://www.icheckmovies.com/movies/portrait+of+jason/,643,27,19,11,194,,http://www.imdb.com/title/tt0062144/,no,no,no,no,no
655,-15,"Casque d'or",1952,http://www.icheckmovies.com/movies/casque+dor/,1441,106,9,9,332,"Casque d'Or",http://www.imdb.com/title/tt0043386/,no,no,no,no,no
656,87,"Y tu mamá también",2001,http://www.icheckmovies.com/movies/y+tu+mama+tambien/,16664,1474,130,15,694,,http://www.imdb.com/title/tt0245574/,"2012-03-14 22:10:17",no,no,no,no
657,10,"Qian xi man bo",2001,http://www.icheckmovies.com/movies/qian+xi+man+bo/,1022,118,18,5,236,"Millennium Mambo",http://www.imdb.com/title/tt0283283/,"2025-04-15 15:48:13",no,no,no,no
658,-20,"Pat Garrett and Billy the Kid",1973,http://www.icheckmovies.com/movies/pat+garrett+and+billy+the+kid/,3913,237,22,10,429,"Pat Garrett & Billy the Kid",http://www.imdb.com/title/tt0070518/,no,no,no,no,no
659,65,"Malcolm X",1992,http://www.icheckmovies.com/movies/malcolm+x/,8770,493,22,9,437,,http://www.imdb.com/title/tt0104797/,no,no,no,no,no
660,-25,"Le carrosse d'or",1952,http://www.icheckmovies.com/movies/le+carrosse+dor/,1146,57,7,7,274,"The Golden Coach",http://www.imdb.com/title/tt0044487/,no,no,no,no,no
661,25,RoboCop,1987,http://www.icheckmovies.com/movies/robocop/,40305,1803,193,15,790,,http://www.imdb.com/title/tt0093870/,"2012-03-14 22:10:18",no,no,no,no
662,131,"Ferris Bueller's Day Off",1986,http://www.icheckmovies.com/movies/ferris+buellers+day+off/,60744,4679,327,11,767,,http://www.imdb.com/title/tt0091042/,"2012-06-24 02:56:50",no,no,no,no
663,12,"Stellet Licht",2007,http://www.icheckmovies.com/movies/stellet+licht/,1460,155,26,7,301,"Silent Light",http://www.imdb.com/title/tt0841925/,"2012-03-14 22:10:05",no,no,no,no
664,-8,Ratcatcher,1999,http://www.icheckmovies.com/movies/ratcatcher/,2040,193,15,7,320,,http://www.imdb.com/title/tt0171685/,"2022-08-21 23:15:43",yes,no,no,no
665,-14,Scarface,1932,http://www.icheckmovies.com/movies/scarface-1932/,9764,496,43,18,606,,http://www.imdb.com/title/tt0023427/,"2012-12-25 21:43:07",yes,no,no,no
666,-12,"Hoop Dreams",1994,http://www.icheckmovies.com/movies/hoop+dreams/,6979,597,31,17,567,,http://www.imdb.com/title/tt0110057/,no,no,no,no,no
667,-23,"The Watermelon Woman",1996,http://www.icheckmovies.com/movies/the+watermelon+woman/,732,55,8,7,200,,http://www.imdb.com/title/tt0118125/,no,no,no,no,no
668,1,Jungfrukällan,1960,http://www.icheckmovies.com/movies/jungfrukallan/,4794,576,24,11,523,"The Virgin Spring",http://www.imdb.com/title/tt0053976/,"2012-03-14 22:10:25",yes,no,no,no
669,-16,Stachka,1925,http://www.icheckmovies.com/movies/stachka/,2663,201,28,15,465,Strike,http://www.imdb.com/title/tt0015361/,no,no,no,no,no
670,-9,"Top Hat",1935,http://www.icheckmovies.com/movies/top+hat/,5471,431,39,15,609,,http://www.imdb.com/title/tt0027125/,"2017-04-28 23:02:59",no,no,no,no
671,2,"Young Frankenstein",1974,http://www.icheckmovies.com/movies/young+frankenstein/,29875,2417,127,14,792,,http://www.imdb.com/title/tt0072431/,"2012-03-14 22:10:04",no,no,no,no
672,-6,Arrebato,1979,http://www.icheckmovies.com/movies/arrebato/,657,57,17,4,277,,http://www.imdb.com/title/tt0078797/,no,no,no,yes,no
673,-23,"My Own Private Idaho",1991,http://www.icheckmovies.com/movies/my+own+private+idaho/,8899,593,97,11,483,,http://www.imdb.com/title/tt0102494/,"2012-03-14 22:10:17",no,no,no,no
674,-28,"They Live by Night",1948,http://www.icheckmovies.com/movies/they+live+by+night/,2224,177,10,13,381,,http://www.imdb.com/title/tt0040872/,no,no,no,no,no
675,-23,"Bring Me the Head of Alfredo Garcia",1974,http://www.icheckmovies.com/movies/bring+me+the+head+of+alfredo+garcia/,3803,393,46,10,454,,http://www.imdb.com/title/tt0071249/,"2017-05-23 05:19:37",yes,no,no,no
676,-27,"Dr. Mabuse, der Spieler",1922,http://www.icheckmovies.com/movies/dr.+mabuse+der+spieler/,2678,241,22,14,487,"Dr. Mabuse, the Gambler",http://www.imdb.com/title/tt0013086/,no,no,no,no,no
677,-12,"The Lady Vanishes",1938,http://www.icheckmovies.com/movies/the+lady+vanishes/,9809,835,41,15,622,,http://www.imdb.com/title/tt0030341/,"2012-03-14 22:10:06",no,no,no,no
678,-18,"Die Ehe der Maria Braun",1979,http://www.icheckmovies.com/movies/die+ehe+der+maria+braun/,3180,308,29,11,531,"The Marriage of Maria Braun",http://www.imdb.com/title/tt0079095/,no,no,no,yes,no
679,-15,Akira,1988,http://www.icheckmovies.com/movies/akira/,30734,2997,245,23,955,,http://www.imdb.com/title/tt0094625/,"2012-03-14 22:10:26",yes,no,no,no
680,-22,"The Manchurian Candidate",1962,http://www.icheckmovies.com/movies/the+manchurian+candidate/,15895,981,79,16,730,,http://www.imdb.com/title/tt0056218/,"2012-05-09 09:18:25",no,no,no,no
681,-18,"The Navigator",1924,http://www.icheckmovies.com/movies/the+navigator/,3312,226,17,14,353,,http://www.imdb.com/title/tt0015163/,"2015-01-27 18:57:38",no,no,no,no
682,15,"Wake in Fright",1971,http://www.icheckmovies.com/movies/wake+in+fright/,2134,271,11,7,407,,http://www.imdb.com/title/tt0067541/,no,no,no,no,no
683,0,Rushmore,1998,http://www.icheckmovies.com/movies/rushmore/,28191,2736,198,11,715,,http://www.imdb.com/title/tt0128445/,"2012-03-14 22:10:25",yes,no,no,no
684,-22,Xala,1975,http://www.icheckmovies.com/movies/xala/,861,24,16,7,273,,http://www.imdb.com/title/tt0073915/,no,no,no,yes,no
685,101,"An American Werewolf in London",1981,http://www.icheckmovies.com/movies/an+american+werewolf+in+london/,19766,1118,110,12,715,,http://www.imdb.com/title/tt0082010/,"2012-07-09 07:05:09",no,no,no,no
686,-8,"Il posto",1961,http://www.icheckmovies.com/movies/il+posto/,1424,176,6,6,314,,http://www.imdb.com/title/tt0055320/,no,no,no,no,no
687,30,"A Place in the Sun",1951,http://www.icheckmovies.com/movies/a+place+in+the+sun/,4013,273,25,13,545,,http://www.imdb.com/title/tt0043924/,"2012-03-14 22:10:06",no,no,no,no
688,14,"Dancer in the Dark",2000,http://www.icheckmovies.com/movies/dancer+in+the+dark/,14149,1751,277,9,672,,http://www.imdb.com/title/tt0168629/,"2012-03-14 22:10:25",no,no,no,no
689,2,Hyènes,1992,http://www.icheckmovies.com/movies/hyenes/,512,43,4,5,243,Hyenas,http://www.imdb.com/title/tt0104467/,no,no,no,no,no
690,-18,"The Purple Rose of Cairo",1985,http://www.icheckmovies.com/movies/the+purple+rose+of+cairo/,9268,880,30,7,537,,http://www.imdb.com/title/tt0089853/,"2012-03-14 22:10:04",no,no,no,no
