rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
369,99,"La stanza del figlio",2001,http://www.icheckmovies.com/movies/la+stanza+del+figlio/,2348,187,20,9,242,"The Son's Room",http://www.imdb.com/title/tt0208990/,"2012-03-14 22:10:18",no,no,no,no
370,333,"Verdens verste menneske",2021,http://www.icheckmovies.com/movies/verdens+verste+menneske/,2960,324,30,7,347,"The Worst Person in the World",http://www.imdb.com/title/tt10370710/,"2023-06-29 00:30:40",yes,no,no,no
371,-11,"Letters from Iwo Jima",2006,http://www.icheckmovies.com/movies/letters+from+iwo+jima/,20690,1029,102,5,442,,http://www.imdb.com/title/tt0498380/,"2012-03-14 22:10:27",yes,no,no,no
372,36,"Anchorman: The Legend of Ron Burgundy",2004,http://www.icheckmovies.com/movies/anchorman+the+legend+of+ron+burgundy/,49365,2887,657,6,486,,http://www.imdb.com/title/tt0357413/,"2013-11-21 14:32:34",no,no,no,no
373,-18,"Tian zhu ding",2013,http://www.icheckmovies.com/movies/tian+zhu+ding/,1428,122,14,4,268,"A Touch of Sin",http://www.imdb.com/title/tt2852400/,"2019-12-27 18:33:00",no,no,no,no
374,-16,"The Other Side of the Wind",2018,http://www.icheckmovies.com/movies/the+other+side+of+the+wind/,900,65,18,3,186,,http://www.imdb.com/title/tt0069049/,"2018-12-23 17:23:37",no,no,no,no
375,-86,"All We Imagine as Light",2024,http://www.icheckmovies.com/movies/all+we+imagine+as+light/,526,41,2,3,120,,http://www.imdb.com/title/tt32086077/,"2025-10-18 00:33:01",no,no,no,no
376,-23,"La mala educación",2004,http://www.icheckmovies.com/movies/la+mala+educacion/,6920,506,65,4,348,"Bad Education",http://www.imdb.com/title/tt0275491/,"2012-03-14 22:10:19",no,no,no,no
377,-18,"O.J.: Made in America",2016,http://www.icheckmovies.com/movies/o.j.+made+in+america/,2179,275,8,8,257,,http://www.imdb.com/title/tt5275892/,"2017-09-30 06:06:37",yes,no,no,no
378,-17,"La meglio gioventù",2003,http://www.icheckmovies.com/movies/la+meglio+gioventu/,3237,609,35,12,385,"The Best of Youth",http://www.imdb.com/title/tt0346336/,"2015-09-20 21:39:29",yes,no,no,no
379,,"The Shrouds",2024,http://www.icheckmovies.com/movies/the+shrouds/,325,10,3,1,54,,http://www.imdb.com/title/tt20212786/,no,no,no,no,no
380,-24,"L'heure d'été",2008,http://www.icheckmovies.com/movies/lheure+dete/,1464,101,11,3,205,"Summer Hours",http://www.imdb.com/title/tt0836700/,"2012-03-14 22:10:06",no,no,no,no
381,15,"The Look of Silence",2014,http://www.icheckmovies.com/movies/the+look+of+silence/,1629,189,8,4,303,,http://www.imdb.com/title/tt3521134/,no,no,no,no,no
382,-14,"O Som ao Redor",2012,http://www.icheckmovies.com/movies/o+som+ao+redor/,776,64,13,4,172,"Neighboring Sounds",http://www.imdb.com/title/tt2190367/,no,no,no,no,no
383,-3,"13 Lakes",2004,http://www.icheckmovies.com/movies/13+lakes/,202,11,7,3,113,,http://www.imdb.com/title/tt0445158/,no,no,no,no,no
384,-21,Phoenix,2014,http://www.icheckmovies.com/movies/phoenix-2014/,1806,170,14,4,289,,http://www.imdb.com/title/tt2764784/,no,no,no,no,no
385,-18,"Bright Star",2009,http://www.icheckmovies.com/movies/bright+star/,3668,357,57,4,234,,http://www.imdb.com/title/tt0810784/,"2024-04-27 03:48:42",no,no,no,no
386,-16,"It Follows",2014,http://www.icheckmovies.com/movies/it+follows/,10459,914,157,5,627,,http://www.imdb.com/title/tt3235888/,"2015-06-14 04:40:54",no,no,no,no
387,-22,"De fem benspænd",2003,http://www.icheckmovies.com/movies/de+fem+benspaend/,1703,165,14,6,198,"The Five Obstructions",http://www.imdb.com/title/tt0354575/,"2020-01-05 20:21:44",yes,no,no,no
388,-26,"L'emploi du temps",2001,http://www.icheckmovies.com/movies/lemploi+du+temps/,1068,79,12,5,197,"Time Out",http://www.imdb.com/title/tt0279065/,no,no,no,no,no
389,-14,"Batoru rowaiaru",2000,http://www.icheckmovies.com/movies/batoru+rowaiaru/,23952,2223,174,9,724,"Battle Royale",http://www.imdb.com/title/tt0266308/,"2012-03-14 22:10:17",no,no,no,no
390,-26,"American Splendor",2003,http://www.icheckmovies.com/movies/american+splendor/,7880,550,56,3,307,,http://www.imdb.com/title/tt0305206/,"2012-03-14 22:10:20",yes,no,no,no
391,-25,"George Washington",2000,http://www.icheckmovies.com/movies/george+washington/,1971,157,17,6,208,,http://www.imdb.com/title/tt0262432/,no,no,no,no,no
392,148,"Uncut Gems",2019,http://www.icheckmovies.com/movies/uncut+gems/,6031,568,77,5,352,,http://www.imdb.com/title/tt5727208/,"2020-02-02 20:48:44",yes,no,no,no
393,-16,"O Estranho Caso de Angélica",2010,http://www.icheckmovies.com/movies/o+estranho+caso+de+angelica/,478,24,20,3,137,"The Strange Case of Angelica",http://www.imdb.com/title/tt1282153/,no,no,no,no,no
394,15,"About Schmidt",2002,http://www.icheckmovies.com/movies/about+schmidt/,13801,539,130,3,288,,http://www.imdb.com/title/tt0257360/,"2012-03-14 22:10:17",no,no,no,no
395,-3,Tár,2022,http://www.icheckmovies.com/movies/tar-2022/,2703,217,21,3,313,,http://www.imdb.com/title/tt14444726/,"2023-02-05 07:03:21",no,no,no,no
396,-9,"High Life",2018,http://www.icheckmovies.com/movies/high+life-2018/,1850,79,46,3,212,,http://www.imdb.com/title/tt4827558/,"2019-12-23 08:22:32",no,no,no,no
397,33,"Django Unchained",2012,http://www.icheckmovies.com/movies/django+unchained/,65248,6783,280,13,1206,,http://www.imdb.com/title/tt1853728/,"2013-01-20 22:55:33",yes,no,no,no
398,-29,"Match Point",2005,http://www.icheckmovies.com/movies/match+point/,22618,1470,210,3,396,,http://www.imdb.com/title/tt0416320/,"2017-01-04 01:00:03",no,no,no,no
399,-14,"Buongiorno, notte",2003,http://www.icheckmovies.com/movies/buongiorno+notte/,320,24,1,2,100,"Good Morning, Night",http://www.imdb.com/title/tt0377569/,no,no,no,no,no
400,-24,"Le gamin au vélo",2011,http://www.icheckmovies.com/movies/le+gamin+au+velo/,2941,251,19,5,309,"The Kid with a Bike",http://www.imdb.com/title/tt1827512/,no,no,no,no,no
401,-20,"La libertad",2001,http://www.icheckmovies.com/movies/la+libertad/,331,19,8,4,141,Freedom,http://www.imdb.com/title/tt0291310/,no,no,no,no,no
402,9,"Another Year",2010,http://www.icheckmovies.com/movies/another+year/,3568,295,41,1,285,,http://www.imdb.com/title/tt1431181/,no,no,no,no,no
403,44,"The Favourite",2018,http://www.icheckmovies.com/movies/the+favourite/,8201,713,56,6,555,,http://www.imdb.com/title/tt5083738/,"2019-02-24 17:40:00",no,no,no,no
404,8,Nope,2022,http://www.icheckmovies.com/movies/nope/,3935,232,38,4,256,,http://www.imdb.com/title/tt10954984/,"2023-02-20 17:04:33",no,no,no,no
405,0,"Southland Tales",2006,http://www.icheckmovies.com/movies/southland+tales/,3223,152,208,3,195,,http://www.imdb.com/title/tt0405336/,no,no,no,no,no
406,-34,"The Kids Are All Right",2010,http://www.icheckmovies.com/movies/the+kids+are+all+right/,17643,596,234,6,352,,http://www.imdb.com/title/tt0842926/,"2012-03-14 22:10:08",no,no,no,no
407,-28,"De battre mon coeur s'est arrêté",2005,http://www.icheckmovies.com/movies/de+battre+mon+coeur+sest+arrete/,2037,164,15,5,203,"The Beat That My Heart Skipped",http://www.imdb.com/title/tt0411270/,"2012-03-14 22:10:26",no,no,no,no
408,2,"Om Shanti Om",2007,http://www.icheckmovies.com/movies/om+shanti+om/,805,34,32,3,88,,http://www.imdb.com/title/tt1024943/,no,no,no,no,no
409,-27,"Entre les murs",2008,http://www.icheckmovies.com/movies/entre+les+murs/,5014,349,41,4,310,"The Class",http://www.imdb.com/title/tt1068646/,"2012-03-14 22:10:05",yes,no,no,no
410,-22,Carlos,2010,http://www.icheckmovies.com/movies/carlos/,1923,145,18,5,217,,http://www.imdb.com/title/tt1321865/,"2012-12-07 14:53:39",no,no,no,no
411,-11,Rizi,2020,http://www.icheckmovies.com/movies/rizi/,242,22,6,2,151,Days,http://www.imdb.com/title/tt11697820/,no,no,no,no,no
412,-29,"Les amants réguliers",2005,http://www.icheckmovies.com/movies/les+amants+reguliers/,695,55,7,3,146,"Regular Lovers",http://www.imdb.com/title/tt0443844/,no,no,no,yes,no
413,-11,"Lilja 4-ever",2002,http://www.icheckmovies.com/movies/lilja+4-ever/,5018,502,42,7,355,"Lilya 4-Ever",http://www.imdb.com/title/tt0300140/,"2012-03-14 22:10:23",no,no,no,no
414,-28,"Love Is the Message, the Message Is Death",2016,http://www.icheckmovies.com/movies/love+is+the+message+the+message+is+death/,243,11,3,3,29,,http://www.imdb.com/title/tt7778656/,no,no,no,no,no
415,-25,Midsommar,2019,http://www.icheckmovies.com/movies/midsommar-2019/,7147,693,99,4,435,,http://www.imdb.com/title/tt8772262/,"2019-10-07 22:26:54",yes,no,no,no
416,-32,Vai~E~Vem,2003,http://www.icheckmovies.com/movies/vaievem/,173,21,5,3,109,"Come and Go",http://www.imdb.com/title/tt0367195/,no,no,no,no,no
417,-1,"Gangs of Wasseypur",2012,http://www.icheckmovies.com/movies/gangs+of+wasseypur/,1676,154,71,10,218,,http://www.imdb.com/title/tt1954470/,"2013-01-20 22:55:33",no,no,no,no
418,51,Binjip,2004,http://www.icheckmovies.com/movies/binjip/,5660,981,48,9,413,3-Iron,http://www.imdb.com/title/tt0423866/,"2012-03-14 22:10:23",yes,no,no,no
419,-30,Sieranevada,2016,http://www.icheckmovies.com/movies/sieranevada/,363,47,5,2,132,,http://www.imdb.com/title/tt4466490/,no,no,no,no,no
420,-17,"Whale Rider",2002,http://www.icheckmovies.com/movies/whale+rider/,4160,235,42,5,267,,http://www.imdb.com/title/tt0298228/,no,no,no,no,no
421,-26,Idiocracy,2006,http://www.icheckmovies.com/movies/idiocracy/,17108,829,352,2,255,,http://www.imdb.com/title/tt0387808/,"2012-03-14 22:10:18",no,no,no,no
422,-31,"The Life Aquatic with Steve Zissou",2004,http://www.icheckmovies.com/movies/the+life+aquatic+with+steve+zissou/,25331,2342,278,4,476,,http://www.imdb.com/title/tt0362270/,"2012-03-14 22:10:25",yes,no,no,no
423,-16,"Love Actually",2003,http://www.icheckmovies.com/movies/love+actually/,54153,3620,563,4,473,,http://www.imdb.com/title/tt0314331/,"2012-03-14 22:10:17",no,no,no,no
424,-25,"District 9",2009,http://www.icheckmovies.com/movies/district+9/,85533,6253,987,11,828,,http://www.imdb.com/title/tt1136608/,"2012-03-14 22:10:27",yes,no,no,no
425,6,Dunkirk,2017,http://www.icheckmovies.com/movies/dunkirk-2017/,16489,1215,154,7,600,,http://www.imdb.com/title/tt5013056/,"2017-12-21 03:25:04",yes,no,no,no
426,-29,"Sennen joyû",2001,http://www.icheckmovies.com/movies/sennen+joyu/,4535,534,32,7,370,"Millennium Actress",http://www.imdb.com/title/tt0291350/,"2012-03-14 22:10:23",yes,no,no,no
427,52,Yurîka,2000,http://www.icheckmovies.com/movies/yurika/,712,93,12,3,285,Eureka,http://www.imdb.com/title/tt0243889/,no,no,no,yes,no
428,1,"Minority Report",2002,http://www.icheckmovies.com/movies/minority+report/,62724,3015,312,8,705,,http://www.imdb.com/title/tt0181689/,"2012-03-14 22:10:24",no,no,no,no
429,-51,"Me and You and Everyone We Know",2005,http://www.icheckmovies.com/movies/me+and+you+and+everyone+we+know/,4669,454,85,5,225,,http://www.imdb.com/title/tt0415978/,"2012-03-14 22:10:15",no,no,no,no
430,-36,"Notre musique",2004,http://www.icheckmovies.com/movies/notre+musique/,642,24,12,1,135,,http://www.imdb.com/title/tt0360845/,"2012-03-14 22:10:06",no,no,no,no
431,-33,"Politist, adjectiv",2009,http://www.icheckmovies.com/movies/politist+adjectiv/,747,61,15,1,147,"Police, Adjective",http://www.imdb.com/title/tt1337051/,no,no,no,no,no
432,29,"Attack the Block",2011,http://www.icheckmovies.com/movies/attack+the+block/,9694,671,143,3,329,,http://www.imdb.com/title/tt1478964/,"2014-06-25 20:13:56",no,no,no,no
433,47,"Beasts of the Southern Wild",2012,http://www.icheckmovies.com/movies/beasts+of+the+southern+wild/,10228,904,149,4,444,,http://www.imdb.com/title/tt2125435/,"2013-09-11 00:48:21",yes,no,no,no
434,-33,"Exit Through the Gift Shop",2010,http://www.icheckmovies.com/movies/exit+through+the+gift+shop/,13877,1337,52,2,384,,http://www.imdb.com/title/tt1587707/,"2012-03-14 22:10:25",no,no,no,no
435,-8,"Spring Breakers",2012,http://www.icheckmovies.com/movies/spring+breakers/,10571,540,507,7,497,,http://www.imdb.com/title/tt2101441/,"2013-09-20 19:04:47",no,no,no,no
436,-16,"United 93",2006,http://www.icheckmovies.com/movies/united+93/,14458,550,157,5,403,,http://www.imdb.com/title/tt0475276/,"2012-03-14 22:10:05",no,yes,no,no
437,-15,"The Prestige",2006,http://www.icheckmovies.com/movies/the+prestige/,91175,9281,414,15,1049,,http://www.imdb.com/title/tt0482571/,"2012-03-14 22:10:26",no,no,no,no
438,-24,"Personal Shopper",2016,http://www.icheckmovies.com/movies/personal+shopper/,2488,116,56,3,250,,http://www.imdb.com/title/tt4714782/,no,no,no,no,no
439,-35,"Jogo de Cena",2007,http://www.icheckmovies.com/movies/jogo+de+cena/,314,32,3,4,78,Playing,http://www.imdb.com/title/tt1165293/,no,no,no,yes,no
440,-34,"Big Fish",2003,http://www.icheckmovies.com/movies/big+fish/,69133,6010,514,6,648,,http://www.imdb.com/title/tt0319061/,"2012-03-14 22:10:27",yes,no,no,no
441,-26,"Samson & Delilah",2009,http://www.icheckmovies.com/movies/samson+and+delilah-2009/,437,28,14,3,117,,http://www.imdb.com/title/tt1340123/,"2012-03-14 22:10:18",yes,no,no,no
442,-19,Babel,2006,http://www.icheckmovies.com/movies/babel/,28207,1585,395,5,471,,http://www.imdb.com/title/tt0449467/,"2012-03-14 22:10:13",no,no,no,no
443,-26,"Femme Fatale",2002,http://www.icheckmovies.com/movies/femme+fatale/,4160,152,94,5,206,,http://www.imdb.com/title/tt0280665/,"2012-03-14 22:10:19",no,no,no,no
444,-31,"Only Lovers Left Alive",2013,http://www.icheckmovies.com/movies/only+lovers+left+alive/,6835,927,87,5,436,,http://www.imdb.com/title/tt1714915/,"2014-12-10 05:32:05",yes,no,no,no
445,48,"Fruitvale Station",2013,http://www.icheckmovies.com/movies/fruitvale+station/,4856,345,34,4,292,,http://www.imdb.com/title/tt2334649/,"2014-07-13 06:25:12",yes,no,no,no
446,24,Faust,2011,http://www.icheckmovies.com/movies/faust-2011/,856,67,28,4,191,,http://www.imdb.com/title/tt1437357/,no,no,no,no,no
447,-28,"Oh! Uomo",2004,http://www.icheckmovies.com/movies/ohexclamation+uomo/,50,4,1,2,37,"Oh! Man",http://www.imdb.com/title/tt0431958/,no,no,no,no,no
448,67,"The Village",2004,http://www.icheckmovies.com/movies/the+village/,37714,972,1009,5,307,,http://www.imdb.com/title/tt0368447/,"2015-01-31 01:35:26",no,no,no,no
449,45,"The Wrestler",2008,http://www.icheckmovies.com/movies/the+wrestler/,42337,2851,272,5,608,,http://www.imdb.com/title/tt1125849/,"2012-03-14 22:10:06",no,no,no,no
450,-9,"The Duke of Burgundy",2014,http://www.icheckmovies.com/movies/the+duke+of+burgundy/,1500,125,28,5,273,,http://www.imdb.com/title/tt2570858/,no,no,no,no,no
451,-19,"Before Midnight",2013,http://www.icheckmovies.com/movies/before+midnight-2013/,12176,1414,87,6,666,,http://www.imdb.com/title/tt2209418/,"2013-09-20 03:51:49",no,no,no,no
452,104,Superbad,2007,http://www.icheckmovies.com/movies/superbad/,62054,3395,586,6,538,,http://www.imdb.com/title/tt0829482/,"2012-03-14 22:10:23",no,no,no,no
453,-29,"Mysterious Skin",2004,http://www.icheckmovies.com/movies/mysterious+skin/,7884,845,73,3,384,,http://www.imdb.com/title/tt0370986/,"2012-03-14 22:10:13",yes,no,no,no
454,-28,"Roozi ke zan shodam",2000,http://www.icheckmovies.com/movies/roozi+ke+zan+shodam/,415,50,3,5,191,"The Day I Became a Woman",http://www.imdb.com/title/tt0260332/,"2017-06-09 19:41:22",yes,no,no,no
455,37,Hereditary,2018,http://www.icheckmovies.com/movies/hereditary/,8743,770,121,4,491,,http://www.imdb.com/title/tt7784604/,"2018-09-18 07:07:49",no,no,no,no
456,-4,"Le goût des autres",2000,http://www.icheckmovies.com/movies/le+gout+des+autres/,1227,70,15,5,154,"The Taste of Others",http://www.imdb.com/title/tt0216787/,no,no,no,no,no
457,-39,"Cerrar los ojos",2023,http://www.icheckmovies.com/movies/cerrar+los+ojos/,249,23,1,2,97,"Close Your Eyes",http://www.imdb.com/title/tt21284358/,no,no,no,no,no
458,121,"In the Bedroom",2001,http://www.icheckmovies.com/movies/in+the+bedroom/,3889,230,41,2,254,,http://www.imdb.com/title/tt0247425/,no,no,no,no,no
459,-21,"Ren xiao yao",2002,http://www.icheckmovies.com/movies/ren+xiao+yao/,525,26,11,2,129,"Unknown Pleasures",http://www.imdb.com/title/tt0318025/,no,no,no,no,no
460,-35,"Gangs of New York",2002,http://www.icheckmovies.com/movies/gangs+of+new+york/,45448,2246,428,4,599,,http://www.imdb.com/title/tt0217505/,"2012-03-14 22:10:24",no,no,no,no
461,-40,"Showing Up",2022,http://www.icheckmovies.com/movies/showing+up/,454,23,7,2,104,,http://www.imdb.com/title/tt13923216/,no,no,no,no,no
462,-34,Happy-Go-Lucky,2008,http://www.icheckmovies.com/movies/happy-go-lucky/,5936,391,145,1,250,,http://www.imdb.com/title/tt1045670/,no,no,no,no,no
463,-30,Iklimler,2006,http://www.icheckmovies.com/movies/iklimler/,1132,95,14,4,165,Climates,http://www.imdb.com/title/tt0498097/,no,no,no,no,no
464,-25,"Shi mian mai fu",2004,http://www.icheckmovies.com/movies/shi+mian+mai+fu/,11684,753,88,5,383,"House of Flying Daggers",http://www.imdb.com/title/tt0385004/,"2012-03-14 22:10:25",no,no,no,no
465,0,Pariah,2011,http://www.icheckmovies.com/movies/pariah-2011-1/,1025,84,6,7,239,,http://www.imdb.com/title/tt1233334/,no,no,no,no,no
466,-31,"La Captive",2000,http://www.icheckmovies.com/movies/la+captive/,410,15,19,3,160,"The Captive",http://www.imdb.com/title/tt0216605/,no,no,no,no,no
467,-96,"Aku wa sonzai shinai",2023,http://www.icheckmovies.com/movies/aku+wa+sonzai+shinai/,597,34,2,2,104,"Evil Does Not Exist",http://www.imdb.com/title/tt28490044/,no,no,no,no,no
468,-20,"Gosford Park",2001,http://www.icheckmovies.com/movies/gosford+park/,10898,633,130,6,429,,http://www.imdb.com/title/tt0280707/,"2012-03-14 22:10:19",no,no,no,no
469,-32,"Gruz 200",2007,http://www.icheckmovies.com/movies/gruz+200/,529,37,19,3,100,"Cargo 200",http://www.imdb.com/title/tt0847880/,no,no,no,no,no
470,-28,"45 Years",2015,http://www.icheckmovies.com/movies/45+years/,2368,170,25,2,272,,http://www.imdb.com/title/tt3544082/,"2016-01-27 11:15:41",no,no,no,no
471,153,"Computer Chess",2013,http://www.icheckmovies.com/movies/computer+chess/,1234,63,34,3,178,,http://www.imdb.com/title/tt2007360/,no,no,no,no,no
472,-28,"24 Hour Party People",2002,http://www.icheckmovies.com/movies/24+hour+party+people/,6670,476,42,4,251,,http://www.imdb.com/title/tt0274309/,"2016-05-01 17:37:42",no,no,no,no
473,-33,"Erin Brockovich",2000,http://www.icheckmovies.com/movies/erin+brockovich/,34332,921,188,8,363,,http://www.imdb.com/title/tt0195685/,"2015-03-13 04:46:28",no,no,no,no
474,-18,"Aquele Querido Mês de Agosto",2008,http://www.icheckmovies.com/movies/aquele+querido+mes+de+agosto/,387,33,9,4,188,"Our Beloved Month of August",http://www.imdb.com/title/tt1081929/,no,no,no,no,no
475,-32,"Five Dedicated to Ozu",2003,http://www.icheckmovies.com/movies/five+dedicated+to+ozu/,249,16,14,2,131,,http://www.imdb.com/title/tt0409965/,no,no,no,no,no
476,22,Martyrs,2008,http://www.icheckmovies.com/movies/martyrs/,6831,586,240,8,425,,http://www.imdb.com/title/tt1029234/,"2012-03-14 22:10:25",no,no,no,no
477,-27,"120 battements par minute",2017,http://www.icheckmovies.com/movies/120+battements+par+minute/,1005,95,8,5,228,"BPM (Beats Per Minute)",http://www.imdb.com/title/tt6135348/,no,no,no,no,no
478,287,"Soshite chichi ni naru",2013,http://www.icheckmovies.com/movies/soshite+chichi+ni+naru/,1742,260,6,5,274,"Like Father, Like Son",http://www.imdb.com/title/tt2331143/,"2015-01-14 05:32:43",yes,no,no,no
479,-34,Solntse,2005,http://www.icheckmovies.com/movies/solntse/,504,36,11,2,156,"The Sun",http://www.imdb.com/title/tt0439817/,no,no,no,no,no
480,-21,"Gran Torino",2008,http://www.icheckmovies.com/movies/gran+torino/,68869,5042,480,8,623,,http://www.imdb.com/title/tt1205489/,"2012-03-14 22:10:26",no,no,no,no
481,-26,"May December",2023,http://www.icheckmovies.com/movies/may+december/,1509,84,16,2,159,,http://www.imdb.com/title/tt13651794/,"2024-02-17 17:33:18",no,no,no,no
482,-1,"If Beale Street Could Talk",2018,http://www.icheckmovies.com/movies/if+beale+street+could+talk/,2150,128,19,1,245,,http://www.imdb.com/title/tt7125860/,no,no,no,no,no
483,-34,"La mort de Louis XIV",2016,http://www.icheckmovies.com/movies/la+mort+de+louis+xiv/,335,29,5,2,178,"The Death of Louis XIV",http://www.imdb.com/title/tt5129510/,no,no,no,no,no
484,-31,"The Station Agent",2003,http://www.icheckmovies.com/movies/the+station+agent/,5174,529,26,2,265,,http://www.imdb.com/title/tt0340377/,"2012-03-14 22:10:15",no,no,no,no
485,16,"S21, la machine de mort khmère rouge",2003,http://www.icheckmovies.com/movies/s21+la+machine+de+mort+khmere+rouge/,269,19,2,6,124,"S21: The Khmer Rouge Killing Machine",http://www.imdb.com/title/tt0368954/,no,no,no,no,no
486,-29,"Kill List",2011,http://www.icheckmovies.com/movies/kill+list/,3284,208,77,4,266,,http://www.imdb.com/title/tt1788391/,no,no,no,no,no
487,-27,Traffic,2000,http://www.icheckmovies.com/movies/traffic/,24066,970,172,8,506,,http://www.imdb.com/title/tt0181865/,"2013-09-13 16:38:37",no,no,no,no
488,-37,"Blue Valentine",2010,http://www.icheckmovies.com/movies/blue+valentine/,18964,1579,197,1,434,,http://www.imdb.com/title/tt1120985/,"2012-03-14 22:10:06",no,no,no,no
489,-14,"Hei yan quan",2006,http://www.icheckmovies.com/movies/hei+yan+quan/,610,35,17,4,172,"I Don't Want to Sleep Alone",http://www.imdb.com/title/tt0855824/,no,no,no,no,no
490,-13,"P'tit Quinquin",2014,http://www.icheckmovies.com/movies/ptit+quinquin/,494,54,9,3,192,"Li'l Quinquin",http://www.imdb.com/title/tt3053694/,no,no,no,no,no
491,-3,"Mean Girls",2004,http://www.icheckmovies.com/movies/mean+girls/,52745,2919,432,4,515,,http://www.imdb.com/title/tt0377092/,"2012-03-14 22:10:04",no,no,no,no
492,-14,"The Banshees of Inisherin",2022,http://www.icheckmovies.com/movies/the+banshees+of+inisherin/,4688,518,26,6,326,,http://www.imdb.com/title/tt11813216/,"2023-01-30 21:48:04",no,no,no,no
493,3,"Love & Basketball",2000,http://www.icheckmovies.com/movies/love+and+basketball/,1312,56,17,7,140,,http://www.imdb.com/title/tt0199725/,no,no,no,no,no
494,-36,"Les herbes folles",2009,http://www.icheckmovies.com/movies/les+herbes+folles/,630,26,26,3,152,"Wild Grass",http://www.imdb.com/title/tt1156143/,no,no,no,no,no
495,-32,Decasia,2002,http://www.icheckmovies.com/movies/decasia/,342,34,12,4,189,,http://www.imdb.com/title/tt0303325/,"2012-03-14 22:10:05",no,no,no,no
496,-29,"Wonder Boys",2000,http://www.icheckmovies.com/movies/wonder+boys/,6224,353,50,2,225,,http://www.imdb.com/title/tt0185014/,no,no,no,no,no
497,-31,"The House of Mirth",2000,http://www.icheckmovies.com/movies/the+house+of+mirth/,957,51,13,2,152,,http://www.imdb.com/title/tt0200720/,no,no,no,yes,no
498,-12,"Casino Royale",2006,http://www.icheckmovies.com/movies/casino+royale/,81529,3848,433,7,720,,http://www.imdb.com/title/tt0381061/,"2012-03-14 22:10:24",no,yes,no,no
499,-37,"Ex Machina",2014,http://www.icheckmovies.com/movies/ex+machina/,21437,2300,107,5,790,,http://www.imdb.com/title/tt0470752/,"2015-05-28 04:32:17",yes,no,no,no
500,-36,"Autobiografia lui Nicolae Ceausescu",2010,http://www.icheckmovies.com/movies/autobiografia+lui+nicolae+ceausescu/,271,22,7,3,143,"The Autobiography of Nicolae Ceausescu",http://www.imdb.com/title/tt1646958/,"2016-04-26 23:47:23",no,no,no,no
501,-30,Melancholia,2008,http://www.icheckmovies.com/movies/melancholia/,886,32,3,2,117,,http://www.imdb.com/title/tt1269566/,no,no,no,no,no
502,-26,"Paranoid Park",2007,http://www.icheckmovies.com/movies/paranoid+park/,5086,289,100,2,200,,http://www.imdb.com/title/tt0842929/,"2012-03-14 22:10:18",yes,no,no,no
503,-16,"The Time that Remains",2009,http://www.icheckmovies.com/movies/the+time+that+remains/,349,43,11,3,108,,http://www.imdb.com/title/tt1037163/,no,no,no,no,no
504,-5,Lumumba,2000,http://www.icheckmovies.com/movies/lumumba/,174,9,1,2,79,,http://www.imdb.com/title/tt0246765/,no,no,no,no,no
505,-31,"Billy Elliot",2000,http://www.icheckmovies.com/movies/billy+elliot/,27043,1497,98,7,392,,http://www.imdb.com/title/tt0249462/,"2012-03-14 22:10:25",no,no,no,no
506,-33,"The Ghost Writer",2010,http://www.icheckmovies.com/movies/the+ghost+writer/,15141,725,149,2,327,,http://www.imdb.com/title/tt1139328/,"2012-03-14 22:10:06",yes,no,no,no
507,-22,Munich,2005,http://www.icheckmovies.com/movies/munich/,20007,890,169,4,400,,http://www.imdb.com/title/tt0408306/,"2012-03-14 22:10:21",no,no,no,no
508,-25,"Le voyage du ballon rouge",2007,http://www.icheckmovies.com/movies/le+voyage+du+ballon+rouge/,1115,49,22,1,112,"Flight of the Red Balloon",http://www.imdb.com/title/tt0826711/,"2012-03-14 22:10:14",no,yes,no,no
509,-27,"La morte rouge",2006,http://www.icheckmovies.com/movies/la+morte+rouge/,259,6,6,3,62,,http://www.imdb.com/title/tt0806125/,no,no,no,no,no
510,-26,"Kaze tachinu",2013,http://www.icheckmovies.com/movies/kaze+tachinu-2013/,7336,624,49,4,527,"The Wind Rises",http://www.imdb.com/title/tt2013293/,"2014-07-06 19:32:15",yes,no,no,no
511,-39,Anomalisa,2015,http://www.icheckmovies.com/movies/anomalisa/,4823,420,64,2,404,,http://www.imdb.com/title/tt2401878/,"2016-01-21 23:55:13",no,no,no,no
512,29,"Licorice Pizza",2021,http://www.icheckmovies.com/movies/licorice+pizza/,3746,271,41,5,284,,http://www.imdb.com/title/tt11271038/,"2022-09-17 20:54:38",no,no,no,no
513,-22,"Upstream Color",2013,http://www.icheckmovies.com/movies/upstream+color/,4194,409,109,3,376,,http://www.imdb.com/title/tt2084989/,"2013-08-18 20:54:52",yes,no,no,no
514,-24,Silence,2016,http://www.icheckmovies.com/movies/silence-2016/,4213,283,59,2,280,,http://www.imdb.com/title/tt0490215/,"2017-04-02 02:48:05",no,no,no,no
515,-8,"Napoleon Dynamite",2004,http://www.icheckmovies.com/movies/napoleon+dynamite/,39109,1907,1029,4,339,,http://www.imdb.com/title/tt0374900/,"2012-03-14 22:10:17",no,no,no,no
516,-5,Primer,2004,http://www.icheckmovies.com/movies/primer/,16867,1542,251,7,479,,http://www.imdb.com/title/tt0390384/,"2012-03-14 22:10:19",no,no,no,no
