rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
64,,"The Vigilante: Fighting Hero of the West",1947,http://www.icheckmovies.com/movies/the+vigilante+fighting+hero+of+the+west/,84,1,1,1,26,,http://www.imdb.com/title/tt0039957/,no,no,no,no,no
65,,Perfect,1985,http://www.icheckmovies.com/movies/perfect/,405,7,28,1,54,,http://www.imdb.com/title/tt0089798/,no,no,no,no,no
66,,"Mad Love",1935,http://www.icheckmovies.com/movies/mad+love/,1155,65,4,2,231,,http://www.imdb.com/title/tt0026663/,no,no,no,no,no
67,,"The Trip",1967,http://www.icheckmovies.com/movies/the+trip-1967/,820,23,17,3,126,,http://www.imdb.com/title/tt0062395/,no,no,no,no,no
68,,"The Last Seduction",1994,http://www.icheckmovies.com/movies/the+last+seduction/,3228,180,36,10,280,,http://www.imdb.com/title/tt0110308/,no,no,no,no,no
69,,"Ed Wood",1994,http://www.icheckmovies.com/movies/ed+wood/,27583,2276,178,9,710,,http://www.imdb.com/title/tt0109707/,"2012-03-14 22:10:27",no,no,no,no
70,,Salvador,1986,http://www.icheckmovies.com/movies/salvador/,2581,125,16,8,281,,http://www.imdb.com/title/tt0091886/,no,no,no,no,no
71,,"Per qualche dollaro in più",1965,http://www.icheckmovies.com/movies/per+qualche+dollaro+in+piu/,21896,1924,51,11,711,"For a Few Dollars More",http://www.imdb.com/title/tt0059578/,"2012-03-14 22:10:06",yes,no,no,no
72,,"Le doulos",1962,http://www.icheckmovies.com/movies/le+doulos/,2216,215,12,10,320,"The Informer",http://www.imdb.com/title/tt0054821/,"2022-01-17 23:27:28",no,no,no,no
73,,"They Live by Night",1948,http://www.icheckmovies.com/movies/they+live+by+night/,2224,177,10,13,381,,http://www.imdb.com/title/tt0040872/,no,no,no,no,no
74,,"The Long Goodbye",1973,http://www.icheckmovies.com/movies/the+long+goodbye/,6090,667,44,15,597,,http://www.imdb.com/title/tt0070334/,"2012-03-14 22:10:05",yes,no,no,no
75,,Coffy,1973,http://www.icheckmovies.com/movies/coffy/,1935,114,14,3,199,,http://www.imdb.com/title/tt0069897/,no,no,no,no,no
76,,"Magnificent Obsession",1954,http://www.icheckmovies.com/movies/magnificent+obsession/,1374,78,13,2,245,,http://www.imdb.com/title/tt0047203/,no,no,no,no,no
77,,"The Savage Seven",1968,http://www.icheckmovies.com/movies/the+savage+seven/,233,5,7,2,36,,http://www.imdb.com/title/tt0063553/,no,no,no,no,no
78,,"The Thing",1982,http://www.icheckmovies.com/movies/the+thing/,45633,4494,223,21,1426,,http://www.imdb.com/title/tt0084787/,"2012-03-14 22:10:27",yes,no,no,no
79,,"Caged Heat",1974,http://www.icheckmovies.com/movies/caged+heat/,538,9,16,2,94,"Caged Females",http://www.imdb.com/title/tt0071266/,no,no,no,no,no
80,,"Silver Bullet",1985,http://www.icheckmovies.com/movies/silver+bullet/,2809,81,39,2,131,,http://www.imdb.com/title/tt0090021/,"2013-09-15 19:30:21",no,no,no,no
81,,"Kansas City Confidential",1952,http://www.icheckmovies.com/movies/kansas+city+confidential/,1251,86,4,3,192,,http://www.imdb.com/title/tt0044789/,no,no,no,no,no
