rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
160,-72,"Haute tension",2003,http://www.icheckmovies.com/movies/haute+tension/,5484,312,144,2,291,"High Tension",http://www.imdb.com/title/tt0338095/,"2012-03-14 22:10:06",no,no,no,no
161,20,Ju-on,2002,http://www.icheckmovies.com/movies/ju-on/,6120,196,73,3,207,"Ju-on: The Grudge",http://www.imdb.com/title/tt0364385/,no,no,no,no,no
162,-15,"Janghwa, Hongryeon",2003,http://www.icheckmovies.com/movies/janghwa+hongryeon/,5819,522,87,5,345,"A Tale of Two Sisters",http://www.imdb.com/title/tt0365376/,"2012-03-14 22:10:20",no,no,no,no
163,-43,Shivers,1975,http://www.icheckmovies.com/movies/shivers/,2742,123,30,3,300,,http://www.imdb.com/title/tt0073705/,"2018-09-16 06:52:05",no,no,no,no
164,-68,"The Masque of the Red Death",1964,http://www.icheckmovies.com/movies/the+masque+of+the+red+death/,3100,151,28,3,292,,http://www.imdb.com/title/tt0058333/,no,no,no,no,no
165,-34,"À l'intérieur",2007,http://www.icheckmovies.com/movies/a+linterieur/,2912,246,99,3,290,Inside,http://www.imdb.com/title/tt0856288/,"2013-05-31 21:50:09",no,no,no,no
166,-94,"The Curse of Frankenstein",1957,http://www.icheckmovies.com/movies/the+curse+of+frankenstein/,1833,72,14,1,214,,http://www.imdb.com/title/tt0050280/,no,no,no,no,no
167,83,Tremors,1990,http://www.icheckmovies.com/movies/tremors/,17726,839,128,3,363,,http://www.imdb.com/title/tt0100814/,"2012-03-14 22:10:25",no,no,no,no
168,114,"Sleepaway Camp",1983,http://www.icheckmovies.com/movies/sleepaway+camp/,3268,157,62,1,225,,http://www.imdb.com/title/tt0086320/,no,no,no,no,no
169,-1,"Wolf Creek",2005,http://www.icheckmovies.com/movies/wolf+creek/,4183,124,123,3,206,,http://www.imdb.com/title/tt0416315/,no,no,no,no,no
170,72,Tetsuo,1989,http://www.icheckmovies.com/movies/tetsuo/,4231,371,111,10,485,"Tetsuo: The Iron Man",http://www.imdb.com/title/tt0096251/,"2018-11-26 21:27:52",no,no,no,no
171,70,"The Legend of Hell House",1973,http://www.icheckmovies.com/movies/the+legend+of+hell+house/,1512,55,14,1,150,,http://www.imdb.com/title/tt0070294/,no,no,no,no,no
172,19,"Village of the Damned",1960,http://www.icheckmovies.com/movies/village+of+the+damned/,3873,173,23,5,305,,http://www.imdb.com/title/tt0054443/,"2018-11-21 23:18:18",no,no,no,no
173,-40,Häxan,1922,http://www.icheckmovies.com/movies/haxan/,4517,365,39,17,551,,http://www.imdb.com/title/tt0013257/,"2017-12-01 19:37:29",no,no,no,no
174,24,"The Hitcher",1986,http://www.icheckmovies.com/movies/the+hitcher/,5470,271,48,2,229,,http://www.imdb.com/title/tt0091209/,no,no,no,no,no
