rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
334,0,"Francesco, giullare di Dio",1950,http://www.icheckmovies.com/movies/francesco+giullare+di+dio/,1250,91,12,10,268,"The Flowers of St. Francis",http://www.imdb.com/title/tt0042477/,no,no,no,no,no
335,0,"The Browning Version",1951,http://www.icheckmovies.com/movies/the+browning+version/,1021,126,7,3,237,,http://www.imdb.com/title/tt0043362/,no,no,no,no,no
336,0,"Kurutta kajitsu",1956,http://www.icheckmovies.com/movies/kurutta+kajitsu/,661,38,5,4,156,"Crazed Fruit",http://www.imdb.com/title/tt0160440/,no,no,no,no,no
337,0,"Le notti bianche",1957,http://www.icheckmovies.com/movies/le+notti+bianche/,1311,134,10,5,258,"White Nights",http://www.imdb.com/title/tt0050782/,no,no,no,no,no
338,0,"Au hasard Balthazar",1966,http://www.icheckmovies.com/movies/au+hasard+balthazar/,4549,510,69,20,673,,http://www.imdb.com/title/tt0060138/,"2012-03-14 22:10:08",no,no,no,no
339,0,"Nikutai no mon",1964,http://www.icheckmovies.com/movies/nikutai+no+mon/,561,32,3,2,119,"Gate of Flesh",http://www.imdb.com/title/tt0058409/,no,no,no,no,no
340,0,"Shunpu den",1965,http://www.icheckmovies.com/movies/shunpu+den/,445,18,3,2,120,"Story of a Prostitute",http://www.imdb.com/title/tt0059715/,no,no,no,no,no
341,0,"The Life Aquatic with Steve Zissou",2004,http://www.icheckmovies.com/movies/the+life+aquatic+with+steve+zissou/,25331,2342,278,4,476,,http://www.imdb.com/title/tt0362270/,"2012-03-14 22:10:25",yes,no,no,no
342,0,"An Angel at My Table",1990,http://www.icheckmovies.com/movies/an+angel+at+my+table/,1485,105,5,8,312,,http://www.imdb.com/title/tt0099040/,"2016-05-11 02:18:37",no,no,no,no
343,0,Seppuku,1962,http://www.icheckmovies.com/movies/seppuku/,6134,1453,30,16,724,Harakiri,http://www.imdb.com/title/tt0056058/,"2012-03-14 22:10:05",yes,no,no,no
344,0,"Bad Timing",1980,http://www.icheckmovies.com/movies/bad+timing/,1684,117,46,7,258,,http://www.imdb.com/title/tt0080408/,"2016-01-16 03:17:16",no,no,no,no
345,0,"The Man Who Fell to Earth",1976,http://www.icheckmovies.com/movies/the+man+who+fell+to+earth/,5927,300,100,8,453,,http://www.imdb.com/title/tt0074851/,"2012-03-14 22:10:06",yes,no,no,no
346,0,"Boudu sauvé des eaux",1932,http://www.icheckmovies.com/movies/boudu+sauve+des+eaux/,2019,134,25,9,369,"Boudu Saved from Drowning",http://www.imdb.com/title/tt0022718/,no,no,no,yes,no
347,0,"Le samouraï",1967,http://www.icheckmovies.com/movies/le+samourai/,8623,1375,34,20,815,"Le Samouraï",http://www.imdb.com/title/tt0062229/,"2012-03-14 22:10:06",no,no,no,no
348,0,Naked,1993,http://www.icheckmovies.com/movies/naked/,5338,915,72,9,576,,http://www.imdb.com/title/tt0107653/,"2012-03-14 22:10:05",yes,no,no,no
349,0,"Masculin féminin",1966,http://www.icheckmovies.com/movies/masculin+feminin/,3526,286,36,7,391,Masculine-Feminine,http://www.imdb.com/title/tt0060675/,"2012-03-14 22:10:14",yes,no,no,no
350,0,"Ugetsu monogatari",1953,http://www.icheckmovies.com/movies/ugetsu+monogatari/,5423,681,26,26,839,Ugetsu,http://www.imdb.com/title/tt0046478/,"2016-03-25 20:01:44",yes,no,no,no
351,0,"Jôi-uchi: Hairyô tsuma shimatsu",1967,http://www.icheckmovies.com/movies/joi-uchi+hairyo+tsuma+shimatsu/,1759,306,11,9,324,"Samurai Rebellion",http://www.imdb.com/title/tt0061847/,no,no,no,no,no
352,0,"Kedamono no ken",1965,http://www.icheckmovies.com/movies/kedamono+no+ken/,650,44,2,2,101,"Sword of the Beast",http://www.imdb.com/title/tt0200768/,no,no,no,no,no
353,0,"Ibun Sarutobi Sasuke",1965,http://www.icheckmovies.com/movies/ibun+sarutobi+sasuke/,456,16,4,2,88,"Samurai Spy",http://www.imdb.com/title/tt0059303/,no,no,no,no,no
354,0,Kiru,1968,http://www.icheckmovies.com/movies/kiru/,665,56,5,3,134,Kill!,http://www.imdb.com/title/tt0063186/,no,no,no,no,no
355,0,Pickpocket,1959,http://www.icheckmovies.com/movies/pickpocket/,5846,532,51,20,677,,http://www.imdb.com/title/tt0053168/,"2014-08-03 20:49:43",yes,no,no,no
356,0,"Tirez sur le pianiste",1960,http://www.icheckmovies.com/movies/tirez+sur+le+pianiste/,4085,343,27,10,486,"Shoot the Piano Player",http://www.imdb.com/title/tt0054389/,"2012-03-14 22:10:17",yes,no,no,no
357,0,Ran,1985,http://www.icheckmovies.com/movies/ran/,14068,1682,82,26,1017,,http://www.imdb.com/title/tt0089881/,"2012-05-08 20:31:40",no,no,no,no
358,0,"The Tales of Hoffmann",1951,http://www.icheckmovies.com/movies/the+tales+of+hoffmann/,1082,64,17,4,246,,http://www.imdb.com/title/tt0044103/,no,no,no,no,no
359,0,"Jeux interdits",1952,http://www.icheckmovies.com/movies/jeux+interdits/,3020,399,11,16,545,"Forbidden Games",http://www.imdb.com/title/tt0043686/,"2012-07-04 08:34:24",yes,no,no,no
360,0,"Warui yatsu hodo yoku nemuru",1960,http://www.icheckmovies.com/movies/warui+yatsu+hodo+yoku+nemuru/,2019,228,14,3,309,"The Bad Sleep Well",http://www.imdb.com/title/tt0054460/,no,no,no,no,no
361,0,"Young Mr. Lincoln",1939,http://www.icheckmovies.com/movies/young+mr.+lincoln/,2079,124,15,8,340,,http://www.imdb.com/title/tt0032155/,no,no,no,no,no
362,0,Jungfrukällan,1960,http://www.icheckmovies.com/movies/jungfrukallan/,4794,576,24,11,523,"The Virgin Spring",http://www.imdb.com/title/tt0053976/,"2012-03-14 22:10:25",yes,no,no,no
363,0,"Mr. Arkadin",1955,http://www.icheckmovies.com/movies/mr.+arkadin/,1668,113,17,7,287,"Confidential Report",http://www.imdb.com/title/tt0048393/,no,no,no,no,no
364,0,"I bambini ci guardano",1943,http://www.icheckmovies.com/movies/i+bambini+ci+guardano/,621,52,4,2,161,"The Children Are Watching Us",http://www.imdb.com/title/tt0034493/,no,no,no,no,no
365,0,"La bête humaine",1938,http://www.icheckmovies.com/movies/la+bete+humaine/,1756,120,7,9,357,"The Human Beast",http://www.imdb.com/title/tt0029957/,"2012-03-14 22:10:20",no,no,no,no
366,0,"Kind Hearts and Coronets",1949,http://www.icheckmovies.com/movies/kind+hearts+and+coronets/,6832,921,32,22,705,,http://www.imdb.com/title/tt0041546/,"2012-05-08 20:31:40",yes,no,no,no
367,0,Metropolitan,1990,http://www.icheckmovies.com/movies/metropolitan/,2240,232,24,6,274,,http://www.imdb.com/title/tt0100142/,"2012-03-14 22:10:05",yes,no,no,no
368,0,"Le souffle au coeur",1971,http://www.icheckmovies.com/movies/le+souffle+au+coeur/,1829,160,25,6,320,"Murmur of the Heart",http://www.imdb.com/title/tt0067778/,"2017-10-02 18:57:44",yes,no,no,no
369,0,"Lacombe Lucien",1974,http://www.icheckmovies.com/movies/lacombe+lucien/,1461,126,15,8,317,,http://www.imdb.com/title/tt0071733/,"2013-01-09 18:41:27",no,no,no,no
370,0,"Au revoir les enfants",1987,http://www.icheckmovies.com/movies/au+revoir+les+enfants/,7170,722,25,13,611,"Au Revoir les Enfants",http://www.imdb.com/title/tt0092593/,"2012-07-09 08:39:04",yes,no,no,no
371,0,Banshun,1949,http://www.icheckmovies.com/movies/banshun/,3646,570,24,18,632,"Late Spring",http://www.imdb.com/title/tt0041154/,no,no,no,yes,no
372,0,Viridiana,1961,http://www.icheckmovies.com/movies/viridiana/,5290,646,42,24,698,,http://www.imdb.com/title/tt0055601/,"2012-03-14 22:10:10",no,no,no,no
373,0,"I pugni in tasca",1965,http://www.icheckmovies.com/movies/i+pugni+in+tasca/,1108,113,6,9,279,"Fists in the Pocket",http://www.imdb.com/title/tt0059619/,no,no,no,no,no
374,0,"Harlan County U.S.A.",1976,http://www.icheckmovies.com/movies/harlan+county+u.s.a./,2198,228,9,13,391,,http://www.imdb.com/title/tt0074605/,no,no,no,no,no
375,0,"Ascenseur pour l'échafaud",1958,http://www.icheckmovies.com/movies/ascenseur+pour+lechafaud/,3857,555,20,10,519,"Elevator to the Gallows",http://www.imdb.com/title/tt0051378/,"2016-02-13 18:22:17",yes,no,no,no
376,0,"Dazed and Confused",1993,http://www.icheckmovies.com/movies/dazed+and+confused/,24879,1911,204,7,615,,http://www.imdb.com/title/tt0106677/,"2012-06-25 05:14:16",no,no,no,no
377,0,"À nos amours",1983,http://www.icheckmovies.com/movies/a+nos+amours/,1482,108,17,10,311,"À Nos Amours",http://www.imdb.com/title/tt0086650/,no,no,no,no,no
378,0,Equinox,1970,http://www.icheckmovies.com/movies/equinox/,812,22,25,1,107,,http://www.imdb.com/title/tt0067055/,no,no,no,no,no
379,0,"Yi yi",2000,http://www.icheckmovies.com/movies/yi+yi/,4851,722,47,20,670,"Yi Yi: A One and a Two...",http://www.imdb.com/title/tt0244316/,"2012-07-02 03:47:47",yes,no,no,no
380,0,"Koko, le gorille qui parle",1978,http://www.icheckmovies.com/movies/koko+le+gorille+qui+parle/,370,12,4,1,59,"Koko: A Talking Gorilla",http://www.imdb.com/title/tt0076097/,no,no,no,no,no
381,0,"A Canterbury Tale",1944,http://www.icheckmovies.com/movies/a+canterbury+tale/,1929,129,18,7,283,,http://www.imdb.com/title/tt0036695/,no,no,no,no,no
382,0,"La boulangère de Monceau",1963,http://www.icheckmovies.com/movies/la+boulangere+de+monceau/,1340,75,5,1,120,"The Bakery Girl of Monceau",http://www.imdb.com/title/tt0056884/,no,no,no,no,no
383,0,"La carrière de Suzanne",1963,http://www.icheckmovies.com/movies/la+carriere+de+suzanne/,947,31,8,1,86,"Suzanne's Career",http://www.imdb.com/title/tt0056910/,no,no,no,no,no
384,0,"Ma nuit chez Maud",1969,http://www.icheckmovies.com/movies/ma+nuit+chez+maud/,2923,400,21,14,601,"My Night at Maud's",http://www.imdb.com/title/tt0064612/,"2016-08-27 05:20:52",yes,no,no,no
385,0,"La collectionneuse",1967,http://www.icheckmovies.com/movies/la+collectionneuse/,1710,130,15,4,234,"The Collector",http://www.imdb.com/title/tt0061495/,no,no,no,no,no
386,0,"Le genou de Claire",1970,http://www.icheckmovies.com/movies/le+genou+de+claire/,2078,207,25,7,387,"Claire's Knee",http://www.imdb.com/title/tt0065772/,"2016-07-17 22:27:07",no,no,no,no
387,0,"L'amour, l'après-midi",1972,http://www.icheckmovies.com/movies/lamour+lapres-midi/,1463,128,3,5,263,"Love in the Afternoon",http://www.imdb.com/title/tt0068205/,no,no,no,yes,no
388,0,"Kicking and Screaming",1995,http://www.icheckmovies.com/movies/kicking+and+screaming/,2450,125,34,1,121,,http://www.imdb.com/title/tt0113537/,"2017-10-06 01:18:57",no,no,no,no
389,0,"Sedotta e abbandonata",1964,http://www.icheckmovies.com/movies/sedotta+e+abbandonata/,519,70,8,3,200,"Seduced and Abandoned",http://www.imdb.com/title/tt0058564/,"2013-12-25 19:09:17",no,no,no,no
390,0,"El espíritu de la colmena",1973,http://www.icheckmovies.com/movies/el+espiritu+de+la+colmena/,4618,655,49,21,669,"The Spirit of the Beehive",http://www.imdb.com/title/tt0070040/,"2012-03-14 22:10:27",yes,no,no,no
391,0,Jigoku,1960,http://www.icheckmovies.com/movies/jigoku/,1025,47,17,2,154,"The Sinners of Hell",http://www.imdb.com/title/tt0154683/,"2012-03-14 22:10:05",no,no,no,no
392,0,"Sólo con tu pareja",1991,http://www.icheckmovies.com/movies/solo+con+tu+pareja/,602,24,13,2,81,"Love in the Time of Hysteria",http://www.imdb.com/title/tt0102958/,no,no,no,no,no
393,0,"Clean, Shaven",1993,http://www.icheckmovies.com/movies/clean+shaven/,1076,83,15,3,148,,http://www.imdb.com/title/tt0106579/,"2017-04-13 21:23:32",no,no,no,no
394,0,"Le mani sulla città",1963,http://www.icheckmovies.com/movies/le+mani+sulla+citta/,689,51,6,7,203,"Hands Over the City",http://www.imdb.com/title/tt0057286/,no,no,no,no,no
395,0,Sweetie,1989,http://www.icheckmovies.com/movies/sweetie/,1185,47,21,5,201,,http://www.imdb.com/title/tt0098725/,"2013-12-08 19:13:11",no,no,no,no
396,0,"The Fallen Idol",1948,http://www.icheckmovies.com/movies/the+fallen+idol/,1932,188,16,11,334,,http://www.imdb.com/title/tt0040338/,no,no,no,no,no
397,0,"Die Büchse der Pandora",1929,http://www.icheckmovies.com/movies/die+buchse+der+pandora/,3584,329,35,18,619,"Pandora's Box",http://www.imdb.com/title/tt0018737/,"2012-07-08 04:43:18",no,no,no,no
398,0,"La double vie de Véronique",1991,http://www.icheckmovies.com/movies/la+double+vie+de+veronique/,6958,960,56,11,657,"The Double Life of Véronique",http://www.imdb.com/title/tt0101765/,"2012-03-14 22:10:06",no,no,no,no
399,0,"Symbiopsychotaxiplasm: Take One",1968,http://www.icheckmovies.com/movies/symbiopsychotaxiplasm+take+one/,830,53,12,7,170,,http://www.imdb.com/title/tt0296881/,no,no,no,no,no
400,0,"Symbiopsychotaxiplasm: Take 2 1/2",2005,http://www.icheckmovies.com/movies/symbiopsychotaxiplasm+take+2+1slash2/,211,3,3,1,26,,http://www.imdb.com/title/tt0436811/,no,no,no,no,no
401,0,"The Beales of Grey Gardens",2006,http://www.icheckmovies.com/movies/the+beales+of+grey+gardens/,539,14,6,1,50,,http://www.imdb.com/title/tt0839739/,"2012-03-14 22:10:06",yes,no,no,no
402,0,"Border Radio",1987,http://www.icheckmovies.com/movies/border+radio/,251,3,12,1,46,,http://www.imdb.com/title/tt0090766/,no,no,no,no,no
403,0,Mouchette,1967,http://www.icheckmovies.com/movies/mouchette/,2417,281,24,10,428,,http://www.imdb.com/title/tt0061996/,"2025-02-15 21:50:23",no,no,no,no
404,0,"First Man Into Space",1959,http://www.icheckmovies.com/movies/first+man+into+space/,424,5,17,1,62,,http://www.imdb.com/title/tt0052805/,no,no,no,no,no
405,0,"The Atomic Submarine",1959,http://www.icheckmovies.com/movies/the+atomic+submarine/,415,5,18,1,54,,http://www.imdb.com/title/tt0052587/,"2012-03-14 22:10:06",no,no,no,no
406,0,"Grip of the Strangler",1958,http://www.icheckmovies.com/movies/grip+of+the+strangler/,397,6,3,1,80,"The Haunted Strangler",http://www.imdb.com/title/tt0051706/,no,no,no,no,no
407,0,"Corridors of Blood",1958,http://www.icheckmovies.com/movies/corridors+of+blood/,487,13,8,1,89,,http://www.imdb.com/title/tt0051542/,no,no,no,no,no
408,0,"The Emperor Jones",1933,http://www.icheckmovies.com/movies/the+emperor+jones/,394,10,7,3,71,,http://www.imdb.com/title/tt0023985/,no,no,no,no,no
409,0,"Paul Robeson: Tribute to an Artist",1979,http://www.icheckmovies.com/movies/paul+robeson+tribute+to+an+artist/,336,13,5,1,75,,http://www.imdb.com/title/tt0079704/,no,no,no,no,no
410,0,"Body and Soul",1925,http://www.icheckmovies.com/movies/body+and+soul-1925-1/,483,8,14,5,101,,http://www.imdb.com/title/tt0015634/,no,no,no,no,no
411,0,Borderline,1930,http://www.icheckmovies.com/movies/borderline/,319,14,7,2,144,,http://www.imdb.com/title/tt0020701/,no,no,no,no,no
412,0,"Sanders of the River",1935,http://www.icheckmovies.com/movies/sanders+of+the+river/,205,1,4,1,42,,http://www.imdb.com/title/tt0026966/,no,no,no,no,no
413,0,Jericho,1937,http://www.icheckmovies.com/movies/jericho/,155,1,6,1,24,"Dark Sands",http://www.imdb.com/title/tt0029064/,no,no,no,no,no
414,0,"The Proud Valley",1940,http://www.icheckmovies.com/movies/the+proud+valley/,192,4,4,1,46,,http://www.imdb.com/title/tt0031828/,no,no,no,no,no
415,0,"Native Land",1942,http://www.icheckmovies.com/movies/native+land/,219,5,4,2,49,,http://www.imdb.com/title/tt0035112/,no,no,no,no,no
416,0,"Ladri di biciclette",1948,http://www.icheckmovies.com/movies/ladri+di+biciclette/,21527,2520,124,38,1336,"Bicycle Thieves",http://www.imdb.com/title/tt0040522/,"2012-03-14 22:10:27",no,no,no,no
417,0,"Green for Danger",1946,http://www.icheckmovies.com/movies/green+for+danger/,1016,57,11,4,166,,http://www.imdb.com/title/tt0038577/,no,no,no,no,no
418,0,"49th Parallel",1941,http://www.icheckmovies.com/movies/49th+parallel/,1212,63,10,4,168,,http://www.imdb.com/title/tt0033627/,no,no,no,no,no
419,0,"Onna ga kaidan wo agaru toki",1960,http://www.icheckmovies.com/movies/onna+ga+kaidan+wo+agaru+toki/,1158,158,6,8,311,"When a Woman Ascends the Stairs",http://www.imdb.com/title/tt0054144/,"2012-03-14 22:10:17",yes,no,no,no
420,0,Nobi,1959,http://www.icheckmovies.com/movies/nobi/,1167,147,17,6,339,"Fires on the Plain",http://www.imdb.com/title/tt0053121/,no,no,no,yes,no
421,0,"Biruma no tategoto",1956,http://www.icheckmovies.com/movies/biruma+no+tategoto/,1759,228,16,11,408,"The Burmese Harp",http://www.imdb.com/title/tt0049012/,"2019-01-25 02:44:30",yes,no,no,no
422,0,"The Naked City",1948,http://www.icheckmovies.com/movies/the+naked+city/,3107,223,18,9,327,,http://www.imdb.com/title/tt0040636/,no,no,no,yes,no
423,0,"La haine",1995,http://www.icheckmovies.com/movies/la+haine/,15764,1937,68,16,762,"La Haine",http://www.imdb.com/title/tt0113247/,"2012-03-14 22:10:26",yes,no,no,no
424,0,Overlord,1975,http://www.icheckmovies.com/movies/overlord/,588,35,7,1,134,,http://www.imdb.com/title/tt0073502/,no,no,no,no,no
425,0,"Brute Force",1947,http://www.icheckmovies.com/movies/brute+force/,2053,162,7,5,270,,http://www.imdb.com/title/tt0039224/,no,no,no,no,no
426,0,"Fukushû suru wa ware ni ari",1979,http://www.icheckmovies.com/movies/fukushu+suru+wa+ware+ni+ari/,1426,147,17,10,311,"Vengeance Is Mine",http://www.imdb.com/title/tt0079182/,"2012-03-14 22:10:06",yes,no,no,no
427,0,"L'armée des ombres",1969,http://www.icheckmovies.com/movies/larmee+des+ombres/,4233,638,23,19,593,"Army of Shadows",http://www.imdb.com/title/tt0064040/,"2012-12-29 22:13:20",yes,no,no,no
428,0,"Sanshô dayû",1954,http://www.icheckmovies.com/movies/sansho+dayu/,3633,599,21,22,705,"Sansho the Bailiff",http://www.imdb.com/title/tt0047445/,"2014-04-15 14:33:50",yes,no,no,no
429,0,"La jetée",1962,http://www.icheckmovies.com/movies/la+jetee/,10476,1365,60,19,745,"La Jetée",http://www.imdb.com/title/tt0056119/,"2012-03-14 22:10:07",yes,no,no,no
430,0,"Sans soleil",1983,http://www.icheckmovies.com/movies/sans+soleil/,3548,503,49,16,569,"Sans Soleil",http://www.imdb.com/title/tt0084628/,"2012-03-14 22:10:09",yes,no,no,no
431,0,"Le vieil homme et l'enfant",1967,http://www.icheckmovies.com/movies/le+vieil+homme+et+lenfant/,472,44,4,3,143,"The Two of Us",http://www.imdb.com/title/tt0063771/,no,no,no,no,no
432,0,"W.R. - Misterije organizma",1971,http://www.icheckmovies.com/movies/w.r.+-+misterije+organizma/,1641,92,60,12,310,"WR: Mysteries of the Organism",http://www.imdb.com/title/tt0067958/,no,no,no,yes,no
433,0,"Sweet Movie",1974,http://www.icheckmovies.com/movies/sweet+movie/,1030,77,68,3,182,,http://www.imdb.com/title/tt0072235/,"2012-03-14 22:10:06",yes,no,no,no
434,0,If....,1968,http://www.icheckmovies.com/movies/if..../,5836,458,42,18,500,,http://www.imdb.com/title/tt0063850/,"2013-09-09 00:12:49",no,no,no,no
435,0,Otoshiana,1962,http://www.icheckmovies.com/movies/otoshiana/,963,95,13,4,198,Pitfall,http://www.imdb.com/title/tt0203612/,no,no,no,yes,no
436,0,"Suna no onna",1964,http://www.icheckmovies.com/movies/suna+no+onna/,4384,968,24,23,821,"Woman in the Dunes",http://www.imdb.com/title/tt0058625/,"2012-06-05 07:23:52",yes,no,no,no
437,0,"Tanin no kao",1966,http://www.icheckmovies.com/movies/tanin+no+kao/,1882,276,15,7,367,"The Face of Another",http://www.imdb.com/title/tt0061065/,"2012-03-14 22:10:06",yes,no,no,no
438,0,"Ace in the Hole",1951,http://www.icheckmovies.com/movies/ace+in+the+hole/,6778,932,29,21,697,,http://www.imdb.com/title/tt0043338/,"2012-07-04 03:07:44",yes,no,no,no
439,0,"Ivanovo detstvo",1962,http://www.icheckmovies.com/movies/ivanovo+detstvo/,4613,575,31,13,533,"Ivan's Childhood",http://www.imdb.com/title/tt0056111/,"2012-03-14 22:10:04",no,no,no,no
440,0,"Les enfants terribles",1950,http://www.icheckmovies.com/movies/les+enfants+terribles/,1144,60,21,5,163,"The Terrible Children",http://www.imdb.com/title/tt0042436/,no,no,no,no,no
441,0,"House of Games",1987,http://www.icheckmovies.com/movies/house+of+games/,3064,206,43,7,306,,http://www.imdb.com/title/tt0093223/,no,no,no,no,no
442,0,"Stranger Than Paradise",1984,http://www.icheckmovies.com/movies/stranger+than+paradise/,6570,611,47,14,499,,http://www.imdb.com/title/tt0088184/,"2012-03-14 22:10:16",yes,no,no,no
443,0,"Night on Earth",1991,http://www.icheckmovies.com/movies/night+on+earth/,4830,597,19,4,286,,http://www.imdb.com/title/tt0102536/,"2017-10-08 19:09:42",no,no,no,no
444,0,"La voie lactée",1969,http://www.icheckmovies.com/movies/la+voie+lactee/,1297,101,14,4,221,"The Milky Way",http://www.imdb.com/title/tt0066534/,no,no,no,yes,no
445,0,"Cría cuervos",1976,http://www.icheckmovies.com/movies/cria+cuervos/,2280,318,12,13,446,"Cría Cuervos",http://www.imdb.com/title/tt0074360/,"2012-03-14 22:10:12",no,no,no,no
446,0,"Robinson Crusoe on Mars",1964,http://www.icheckmovies.com/movies/robinson+crusoe+on+mars/,968,40,21,1,95,,http://www.imdb.com/title/tt0058530/,"2012-03-14 22:10:17",no,no,no,no
447,0,"Die 3 Groschen-Oper",1931,http://www.icheckmovies.com/movies/die+3+groschen-oper/,842,48,7,7,244,"The 3 Penny Opera",http://www.imdb.com/title/tt0021818/,"2016-07-09 02:03:55",no,no,no,no
448,0,"A Dancer's World",1957,http://www.icheckmovies.com/movies/a+dancers+world/,276,15,5,1,33,,http://www.imdb.com/title/tt1116031/,no,no,no,no,no
449,0,"Appalachian Spring",1958,http://www.icheckmovies.com/movies/appalachian+spring/,254,5,6,1,27,,http://www.imdb.com/title/tt0478971/,no,no,no,no,no
450,0,"Night Journey",1960,http://www.icheckmovies.com/movies/night+journey/,250,8,9,1,38,,http://www.imdb.com/title/tt0422824/,no,no,no,no,no
451,0,"Mala Noche",1986,http://www.icheckmovies.com/movies/mala+noche/,846,30,17,2,109,,http://www.imdb.com/title/tt0089537/,no,no,no,no,no
452,0,"À bout de souffle",1960,http://www.icheckmovies.com/movies/a+bout+de+souffle/,16263,1773,156,29,1131,Breathless,http://www.imdb.com/title/tt0053472/,"2012-03-14 22:10:25",yes,no,no,no
453,0,"Days of Heaven",1978,http://www.icheckmovies.com/movies/days+of+heaven/,10042,1213,77,19,819,,http://www.imdb.com/title/tt0077405/,"2012-06-03 20:53:28",yes,no,no,no
454,0,"Under the Volcano",1984,http://www.icheckmovies.com/movies/under+the+volcano/,908,51,10,2,158,,http://www.imdb.com/title/tt0088322/,no,no,no,no,no
455,0,"Berlin Alexanderplatz",1980,http://www.icheckmovies.com/movies/berlin+alexanderplatz/,1386,205,19,7,377,,http://www.imdb.com/title/tt0080196/,no,no,no,yes,no
456,0,"Gycklarnas afton",1953,http://www.icheckmovies.com/movies/gycklarnas+afton/,1495,119,9,8,288,"Sawdust and Tinsel",http://www.imdb.com/title/tt0045848/,no,no,no,no,no
457,0,"Yoidore tenshi",1948,http://www.icheckmovies.com/movies/yoidore+tenshi/,2050,158,9,8,271,"Drunken Angel",http://www.imdb.com/title/tt0040979/,no,no,no,no,no
458,0,"Two-Lane Blacktop",1971,http://www.icheckmovies.com/movies/two-lane+blacktop/,2946,269,33,13,455,,http://www.imdb.com/title/tt0067893/,"2012-03-14 22:10:05",no,no,no,no
459,0,"The Naked Prey",1965,http://www.icheckmovies.com/movies/the+naked+prey/,728,42,6,2,120,,http://www.imdb.com/title/tt0060736/,no,no,no,no,no
460,0,"Fröken Julie",1951,http://www.icheckmovies.com/movies/froken+julie/,777,51,4,8,214,"Miss Julie",http://www.imdb.com/title/tt0043567/,no,no,no,no,no
461,0,"This Sporting Life",1963,http://www.icheckmovies.com/movies/this+sporting+life/,1500,88,22,8,298,,http://www.imdb.com/title/tt0057578/,"2025-01-01 21:18:08",no,no,no,no
462,0,"La Pointe-Courte",1955,http://www.icheckmovies.com/movies/la+pointe-courte/,868,50,9,4,161,"La Pointe Courte",http://www.imdb.com/title/tt0048499/,no,no,no,no,no
463,0,"Le bonheur",1965,http://www.icheckmovies.com/movies/le+bonheur/,1788,208,7,8,387,Happiness,http://www.imdb.com/title/tt0058985/,no,no,no,no,no
464,0,"Pierrot le fou",1965,http://www.icheckmovies.com/movies/pierrot+le+fou/,7224,937,99,16,738,"Pierrot le Fou",http://www.imdb.com/title/tt0059592/,"2012-03-14 22:10:26",yes,no,no,no
465,0,"The Last Emperor",1987,http://www.icheckmovies.com/movies/the+last+emperor/,14961,619,51,14,525,,http://www.imdb.com/title/tt0093389/,"2015-10-27 03:48:47",yes,no,no,no
466,0,Walker,1987,http://www.icheckmovies.com/movies/walker/,802,50,13,3,128,,http://www.imdb.com/title/tt0096409/,no,no,no,no,no
467,0,Mafioso,1962,http://www.icheckmovies.com/movies/mafioso/,576,56,3,2,114,,http://www.imdb.com/title/tt0056210/,no,no,no,no,no
468,0,"Antonio Gaudí",1984,http://www.icheckmovies.com/movies/antonio+gaudi/,648,37,8,1,129,,http://www.imdb.com/title/tt0086907/,no,no,no,no,no
469,0,"The Ice Storm",1997,http://www.icheckmovies.com/movies/the+ice+storm/,6661,445,39,5,373,,http://www.imdb.com/title/tt0119349/,no,no,no,yes,no
470,0,"Muerte de un ciclista",1955,http://www.icheckmovies.com/movies/muerte+de+un+ciclista/,878,84,5,5,250,"Death of a Cyclist",http://www.imdb.com/title/tt0048394/,no,no,no,no,no
471,0,"Blast of Silence",1961,http://www.icheckmovies.com/movies/blast+of+silence/,1149,109,10,2,185,,http://www.imdb.com/title/tt0054687/,no,no,no,no,no
472,0,"Les amants",1958,http://www.icheckmovies.com/movies/les+amants/,1153,80,13,7,182,"The Lovers",http://www.imdb.com/title/tt0052556/,no,no,no,no,no
473,0,"Le feu follet",1963,http://www.icheckmovies.com/movies/le+feu+follet/,1764,279,17,8,387,"The Fire Within",http://www.imdb.com/title/tt0057058/,"2012-03-14 22:10:09",yes,no,no,no
474,0,"The Thief of Bagdad",1940,http://www.icheckmovies.com/movies/the+thief+of+bagdad/,3152,169,33,13,396,,http://www.imdb.com/title/tt0033152/,"2017-05-05 23:25:57",no,no,no,no
475,0,"Mishima: A Life in Four Chapters",1985,http://www.icheckmovies.com/movies/mishima+a+life+in+four+chapters/,2625,306,20,6,370,,http://www.imdb.com/title/tt0089603/,"2013-08-19 06:16:42",no,no,no,no
476,0,Yûkoku,1966,http://www.icheckmovies.com/movies/yukoku/,651,46,12,2,100,Patriotism,http://www.imdb.com/title/tt0059936/,no,no,no,no,no
477,0,"Classe tous risques",1960,http://www.icheckmovies.com/movies/classe+tous+risques/,629,48,5,3,182,"The Big Risk",http://www.imdb.com/title/tt0052698/,no,no,no,no,no
478,0,"The Furies",1950,http://www.icheckmovies.com/movies/the+furies/,877,52,7,3,173,,http://www.imdb.com/title/tt0042490/,no,no,no,no,no
479,0,"Pred dozhdot",1994,http://www.icheckmovies.com/movies/pred+dozhdot/,1327,135,17,5,237,"Before the Rain",http://www.imdb.com/title/tt0110882/,no,no,no,yes,no
