rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
143,0,"Cyrano de Bergerac",1990,http://www.icheckmovies.com/movies/cyrano+de+bergerac/,4319,210,25,10,309,,http://www.imdb.com/title/tt0099334/,"2012-03-14 22:10:21",no,no,no,no
144,0,"There Will Be Blood",2007,http://www.icheckmovies.com/movies/there+will+be+blood/,59621,6550,547,21,1412,,http://www.imdb.com/title/tt0469494/,"2012-03-14 22:10:26",no,no,no,no
145,0,"Sophie's Choice",1982,http://www.icheckmovies.com/movies/sophies+choice/,6112,281,60,3,294,,http://www.imdb.com/title/tt0084707/,no,no,no,yes,no
146,0,Shampoo,1975,http://www.icheckmovies.com/movies/shampoo/,2332,61,58,6,238,,http://www.imdb.com/title/tt0073692/,"2020-11-09 03:19:17",no,no,no,no
147,0,Notorious,1946,http://www.icheckmovies.com/movies/notorious/,15808,1430,80,24,918,,http://www.imdb.com/title/tt0038787/,"2012-03-14 22:10:26",no,no,no,no
148,0,Z,1969,http://www.icheckmovies.com/movies/z/,4997,658,37,17,645,,http://www.imdb.com/title/tt0065234/,"2012-03-14 22:10:25",yes,no,no,no
149,0,"The Red Shoes",1948,http://www.icheckmovies.com/movies/the+red+shoes/,9345,1225,61,27,958,,http://www.imdb.com/title/tt0040725/,"2012-03-14 22:10:06",yes,no,no,no
150,0,"The French Connection",1971,http://www.icheckmovies.com/movies/the+french+connection/,17072,1048,90,25,903,,http://www.imdb.com/title/tt0067116/,"2012-07-03 20:21:17",no,no,no,no
151,0,Gladiator,2000,http://www.icheckmovies.com/movies/gladiator/,113747,7862,743,25,1184,,http://www.imdb.com/title/tt0172495/,"2012-03-14 22:10:26",no,no,no,no
152,0,"Boogie Nights",1997,http://www.icheckmovies.com/movies/boogie+nights/,29664,2534,139,12,832,,http://www.imdb.com/title/tt0118749/,"2012-03-14 22:10:13",no,no,no,no
153,0,"The Innocents",1961,http://www.icheckmovies.com/movies/the+innocents/,5305,568,38,12,613,,http://www.imdb.com/title/tt0055018/,"2012-03-14 22:10:05",yes,no,no,no
154,0,"37°2 le matin",1986,http://www.icheckmovies.com/movies/372+le+matin/,2325,210,38,8,345,"Betty Blue",http://www.imdb.com/title/tt0090563/,"2012-03-14 22:10:23",yes,no,no,no
155,0,Badlands,1973,http://www.icheckmovies.com/movies/badlands/,12552,1411,53,23,884,,http://www.imdb.com/title/tt0069762/,"2012-03-14 22:10:06",no,no,no,no
156,0,"Saving Private Ryan",1998,http://www.icheckmovies.com/movies/saving+private+ryan/,101802,6951,439,29,1306,,http://www.imdb.com/title/tt0120815/,"2012-03-14 22:10:26",no,no,no,no
157,0,"True Romance",1993,http://www.icheckmovies.com/movies/true+romance/,18567,1814,88,7,541,,http://www.imdb.com/title/tt0108399/,"2012-03-14 22:10:24",no,no,no,no
158,0,Unforgiven,1992,http://www.icheckmovies.com/movies/unforgiven/,35663,2891,166,26,1157,,http://www.imdb.com/title/tt0105695/,"2012-03-14 22:10:06",yes,no,no,no
159,0,"The Royal Tenenbaums",2001,http://www.icheckmovies.com/movies/the+royal+tenenbaums/,42060,4590,411,8,877,,http://www.imdb.com/title/tt0265666/,"2012-03-14 22:10:25",yes,no,no,no
160,0,"Being There",1979,http://www.icheckmovies.com/movies/being+there/,9650,1078,84,16,601,,http://www.imdb.com/title/tt0078841/,"2014-12-04 04:21:19",yes,no,no,no
161,0,"The Year of Living Dangerously",1982,http://www.icheckmovies.com/movies/the+year+of+living+dangerously/,2348,81,18,6,244,,http://www.imdb.com/title/tt0086617/,"2024-01-30 04:55:31",no,no,no,no
