rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
49,0,"Velvet Goldmine",1998,http://www.icheckmovies.com/movies/velvet+goldmine/,4786,433,61,5,259,,http://www.imdb.com/title/tt0120879/,"2012-03-14 22:10:20",no,no,no,no
50,0,"The Limey",1999,http://www.icheckmovies.com/movies/the+limey/,3580,215,43,5,225,,http://www.imdb.com/title/tt0165854/,no,no,no,no,no
51,0,"Eyes Wide Shut",1999,http://www.icheckmovies.com/movies/eyes+wide+shut/,32277,2466,433,12,902,,http://www.imdb.com/title/tt0120663/,"2012-03-14 22:10:24",no,no,no,no
52,0,"Heavenly Creatures",1994,http://www.icheckmovies.com/movies/heavenly+creatures/,9290,597,68,7,490,,http://www.imdb.com/title/tt0110005/,"2013-02-10 21:25:03",no,no,no,no
53,0,"Femme Fatale",2002,http://www.icheckmovies.com/movies/femme+fatale/,4160,152,94,5,206,,http://www.imdb.com/title/tt0280665/,"2012-03-14 22:10:19",no,no,no,no
54,0,"Beau travail",1999,http://www.icheckmovies.com/movies/beau+travail/,3075,330,42,14,595,,http://www.imdb.com/title/tt0209933/,no,no,no,no,no
55,0,"The Way of the Gun",2000,http://www.icheckmovies.com/movies/the+way+of+the+gun/,2665,86,57,1,76,,http://www.imdb.com/title/tt0202677/,no,no,no,no,no
56,0,"The Room",2003,http://www.icheckmovies.com/movies/the+room/,9843,796,510,2,272,,http://www.imdb.com/title/tt0368226/,"2012-03-14 22:10:06",no,yes,no,no
57,0,"The Iron Giant",1999,http://www.icheckmovies.com/movies/the+iron+giant/,50664,3269,120,16,662,,http://www.imdb.com/title/tt0129167/,"2012-03-14 22:10:26",yes,no,no,no
58,0,"Neco z Alenky",1988,http://www.icheckmovies.com/movies/neco+z+alenky/,3535,372,57,11,419,Alice,http://www.imdb.com/title/tt0095715/,"2012-03-14 22:10:15",no,no,no,no
59,0,"Sen to Chihiro no kamikakushi",2001,http://www.icheckmovies.com/movies/sen+to+chihiro+no+kamikakushi/,67639,9671,277,39,1744,"Spirited Away",http://www.imdb.com/title/tt0245429/,"2012-03-14 22:10:27",yes,no,no,no
60,0,"Les triplettes de Belleville",2003,http://www.icheckmovies.com/movies/les+triplettes+de+belleville/,12759,1241,103,12,468,"The Triplets of Belleville",http://www.imdb.com/title/tt0286244/,"2012-03-14 22:10:23",yes,no,no,no
61,0,"Sennen joyû",2001,http://www.icheckmovies.com/movies/sennen+joyu/,4535,534,32,7,370,"Millennium Actress",http://www.imdb.com/title/tt0291350/,"2012-03-14 22:10:23",yes,no,no,no
62,0,Careful,1992,http://www.icheckmovies.com/movies/careful/,612,46,10,4,162,,http://www.imdb.com/title/tt0103926/,no,no,no,yes,no
63,0,"The Big Lebowski",1998,http://www.icheckmovies.com/movies/the+big+lebowski/,85662,10597,729,27,1377,,http://www.imdb.com/title/tt0118715/,"2012-03-14 22:10:26",no,yes,no,no
64,0,Brick,2005,http://www.icheckmovies.com/movies/brick/,17888,1805,233,8,406,,http://www.imdb.com/title/tt0393109/,"2012-03-14 22:10:19",yes,no,no,no
65,0,"Team America: World Police",2004,http://www.icheckmovies.com/movies/team+america+world+police/,24833,1069,348,6,322,,http://www.imdb.com/title/tt0372588/,"2012-03-14 22:10:17",no,no,no,no
66,0,"Code inconnu: Récit incomplet de divers voyages",2000,http://www.icheckmovies.com/movies/code+inconnu+recit+incomplet+de+divers+voyages/,2102,155,26,6,266,"Code Unknown",http://www.imdb.com/title/tt0216625/,no,no,no,no,no
67,0,Trust,1990,http://www.icheckmovies.com/movies/trust/,1600,183,17,5,256,,http://www.imdb.com/title/tt0103130/,no,no,no,yes,no
68,0,"Quick Change",1990,http://www.icheckmovies.com/movies/quick+change/,1879,109,16,2,101,,http://www.imdb.com/title/tt0100449/,no,no,no,no,no
69,0,"I Heart Huckabees",2004,http://www.icheckmovies.com/movies/i+heart+huckabees/,10144,626,274,1,205,,http://www.imdb.com/title/tt0356721/,"2012-03-14 22:10:17",no,no,no,no
70,0,Darkman,1990,http://www.icheckmovies.com/movies/darkman/,6715,200,95,2,193,,http://www.imdb.com/title/tt0099365/,"2012-03-14 22:10:19",no,no,no,no
71,0,"Lost Highway",1997,http://www.icheckmovies.com/movies/lost+highway/,13864,1512,161,10,720,,http://www.imdb.com/title/tt0116922/,"2012-03-14 22:10:25",yes,no,no,no
72,0,"Pootie Tang",2001,http://www.icheckmovies.com/movies/pootie+tang/,2620,81,108,1,63,,http://www.imdb.com/title/tt0258038/,no,no,no,no,no
73,0,Beetlejuice,1988,http://www.icheckmovies.com/movies/beetlejuice-1988/,46815,2869,223,5,510,,http://www.imdb.com/title/tt0094721/,"2012-03-14 22:10:17",no,no,no,no
74,0,Naked,1993,http://www.icheckmovies.com/movies/naked/,5338,915,72,9,576,,http://www.imdb.com/title/tt0107653/,"2012-03-14 22:10:05",yes,no,no,no
75,0,"Dead Ringers",1988,http://www.icheckmovies.com/movies/dead+ringers/,7564,576,80,13,535,,http://www.imdb.com/title/tt0094964/,"2012-06-23 05:39:43",no,no,no,no
76,0,Stuck,2007,http://www.icheckmovies.com/movies/stuck/,727,24,16,1,70,,http://www.imdb.com/title/tt0758786/,no,no,no,no,no
77,0,"Les amants du Pont-Neuf",1991,http://www.icheckmovies.com/movies/les+amants+du+pont-neuf/,2354,268,25,11,392,"The Lovers on the Bridge",http://www.imdb.com/title/tt0101318/,no,no,no,yes,no
78,0,Slacker,1990,http://www.icheckmovies.com/movies/slacker/,5598,354,77,8,296,,http://www.imdb.com/title/tt0102943/,"2021-08-07 23:07:39",yes,no,no,no
79,0,"Napoleon Dynamite",2004,http://www.icheckmovies.com/movies/napoleon+dynamite/,39109,1907,1029,4,339,,http://www.imdb.com/title/tt0374900/,"2012-03-14 22:10:17",no,no,no,no
80,0,"Gegen die Wand",2004,http://www.icheckmovies.com/movies/gegen+die+wand/,4805,558,32,11,407,Head-On,http://www.imdb.com/title/tt0347048/,"2012-03-14 22:10:06",yes,no,no,no
81,0,Pusher,1996,http://www.icheckmovies.com/movies/pusher/,3568,246,19,1,194,,http://www.imdb.com/title/tt0117407/,"2016-12-06 17:32:51",no,no,no,no
82,0,"Pusher II",2004,http://www.icheckmovies.com/movies/pusher+ii/,2219,142,12,1,134,"With Blood on My Hands: Pusher II",http://www.imdb.com/title/tt0396184/,no,no,no,no,no
83,0,"Pusher III",2005,http://www.icheckmovies.com/movies/pusher+iii/,1696,118,13,1,95,,http://www.imdb.com/title/tt0425379/,no,no,no,no,no
84,0,"The Stepfather",1987,http://www.icheckmovies.com/movies/the+stepfather/,2283,64,20,2,154,,http://www.imdb.com/title/tt0094035/,no,no,no,no,no
85,0,"L'armée des ombres",1969,http://www.icheckmovies.com/movies/larmee+des+ombres/,4233,638,23,19,593,"Army of Shadows",http://www.imdb.com/title/tt0064040/,"2012-12-29 22:13:20",yes,no,no,no
86,0,"Ginger Snaps",2000,http://www.icheckmovies.com/movies/ginger+snaps/,6909,432,73,6,307,,http://www.imdb.com/title/tt0210070/,"2012-03-14 22:10:19",no,no,no,no
87,0,"Hedwig and the Angry Inch",2001,http://www.icheckmovies.com/movies/hedwig+and+the+angry+inch/,5434,633,39,9,374,,http://www.imdb.com/title/tt0248845/,"2012-03-14 22:10:21",yes,no,no,no
88,0,"In the Company of Men",1997,http://www.icheckmovies.com/movies/in+the+company+of+men/,2280,142,29,6,212,,http://www.imdb.com/title/tt0119361/,no,no,no,no,no
89,0,"Army of Darkness",1992,http://www.icheckmovies.com/movies/army+of+darkness/,20612,1634,173,6,509,,http://www.imdb.com/title/tt0106308/,"2012-03-14 22:10:06",no,no,no,no
90,0,"Bad Santa",2003,http://www.icheckmovies.com/movies/bad+santa/,17129,584,229,3,238,,http://www.imdb.com/title/tt0307987/,"2012-03-14 22:10:19",no,no,no,no
91,0,"Bottle Rocket",1996,http://www.icheckmovies.com/movies/bottle+rocket/,11405,624,93,3,279,,http://www.imdb.com/title/tt0115734/,"2012-03-14 22:10:18",no,no,no,no
92,0,"Zero Effect",1998,http://www.icheckmovies.com/movies/zero+effect/,1196,75,13,1,84,,http://www.imdb.com/title/tt0120906/,no,no,no,no,no
93,0,"Requiem for a Dream",2000,http://www.icheckmovies.com/movies/requiem+for+a+dream/,78743,8210,738,20,1190,,http://www.imdb.com/title/tt0180093/,"2012-03-14 22:10:27",yes,no,no,no
94,0,"C'est arrivé près de chez vous",1992,http://www.icheckmovies.com/movies/cest+arrive+pres+de+chez+vous/,6064,591,84,12,535,"Man Bites Dog",http://www.imdb.com/title/tt0103905/,"2015-08-02 05:58:56",no,no,no,no
